userID,itemID,rating,category
655,382,3,Snacks
916,382,4,Snacks
719,382,2,Snacks
588,382,3,Snacks
338,382,5,Snacks
618,382,2,Snacks
28,209,4,Dairy and Egg Products
218,209,5,Dairy and Egg Products
16,209,5,Dairy and Egg Products
201,209,3,Dairy and Egg Products
177,209,4,Dairy and Egg Products
303,209,5,Dairy and Egg Products
178,209,4,Dairy and Egg Products
305,209,5,Dairy and Egg Products
234,209,4,Dairy and Egg Products
18,209,4,Dairy and Egg Products
6,209,4,Dairy and Egg Products
87,209,5,Dairy and Egg Products
269,209,4,Dairy and Egg Products
230,209,1,Dairy and Egg Products
98,209,2,Dairy and Egg Products
44,209,5,Dairy and Egg Products
160,209,4,Dairy and Egg Products
1,209,4,Dairy and Egg Products
144,209,2,Dairy and Egg Products
62,209,4,Dairy and Egg Products
312,209,3,Dairy and Egg Products
385,209,4,Dairy and Egg Products
268,209,4,Dairy and Egg Products
119,209,4,Dairy and Egg Products
279,209,5,Dairy and Egg Products
293,209,3,Dairy and Egg Products
276,209,4,Dairy and Egg Products
188,209,2,Dairy and Egg Products
128,209,4,Dairy and Egg Products
23,209,5,Dairy and Egg Products
370,209,5,Dairy and Egg Products
244,209,4,Dairy and Egg Products
297,209,4,Dairy and Egg Products
411,209,4,Dairy and Egg Products
85,209,4,Dairy and Egg Products
283,209,4,Dairy and Egg Products
226,209,3,Dairy and Egg Products
406,209,1,Dairy and Egg Products
59,209,5,Dairy and Egg Products
41,209,4,Dairy and Egg Products
5,209,5,Dairy and Egg Products
92,209,5,Dairy and Egg Products
151,209,4,Dairy and Egg Products
232,209,3,Dairy and Egg Products
64,209,5,Dairy and Egg Products
145,209,4,Dairy and Egg Products
342,209,5,Dairy and Egg Products
308,209,4,Dairy and Egg Products
124,209,3,Dairy and Egg Products
468,209,5,Dairy and Egg Products
222,209,4,Dairy and Egg Products
387,209,5,Dairy and Egg Products
339,209,5,Dairy and Egg Products
158,209,5,Dairy and Egg Products
458,209,4,Dairy and Egg Products
445,209,4,Dairy and Egg Products
286,209,4,Dairy and Egg Products
148,209,5,Dairy and Egg Products
292,209,5,Dairy and Egg Products
327,209,4,Dairy and Egg Products
311,209,2,Dairy and Egg Products
508,209,5,Dairy and Egg Products
506,209,4,Dairy and Egg Products
58,209,5,Dairy and Egg Products
77,209,4,Dairy and Egg Products
476,209,4,Dairy and Egg Products
48,209,5,Dairy and Egg Products
94,209,5,Dairy and Egg Products
535,209,5,Dairy and Egg Products
299,209,3,Dairy and Egg Products
583,209,4,Dairy and Egg Products
429,209,4,Dairy and Egg Products
189,209,1,Dairy and Egg Products
373,209,4,Dairy and Egg Products
307,209,5,Dairy and Egg Products
479,209,4,Dairy and Egg Products
474,209,5,Dairy and Egg Products
542,209,4,Dairy and Egg Products
416,209,5,Dairy and Egg Products
315,209,5,Dairy and Egg Products
625,209,3,Dairy and Egg Products
554,209,4,Dairy and Egg Products
95,209,4,Dairy and Egg Products
457,209,5,Dairy and Egg Products
267,209,5,Dairy and Egg Products
493,209,5,Dairy and Egg Products
392,209,5,Dairy and Egg Products
194,209,3,Dairy and Egg Products
537,209,4,Dairy and Egg Products
527,209,4,Dairy and Egg Products
409,209,5,Dairy and Egg Products
567,209,4,Dairy and Egg Products
704,209,3,Dairy and Egg Products
480,209,4,Dairy and Egg Products
425,209,2,Dairy and Egg Products
666,209,4,Dairy and Egg Products
407,209,5,Dairy and Egg Products
579,209,4,Dairy and Egg Products
524,209,4,Dairy and Egg Products
645,209,5,Dairy and Egg Products
125,209,4,Dairy and Egg Products
187,209,4,Dairy and Egg Products
664,209,4,Dairy and Egg Products
447,209,4,Dairy and Egg Products
643,209,5,Dairy and Egg Products
785,209,3,Dairy and Egg Products
442,209,4,Dairy and Egg Products
249,209,5,Dairy and Egg Products
615,209,5,Dairy and Egg Products
823,209,4,Dairy and Egg Products
60,209,5,Dairy and Egg Products
778,209,4,Dairy and Egg Products
661,209,4,Dairy and Egg Products
804,209,3,Dairy and Egg Products
766,209,3,Dairy and Egg Products
49,209,5,Dairy and Egg Products
738,209,4,Dairy and Egg Products
650,209,3,Dairy and Egg Products
354,209,3,Dairy and Egg Products
848,209,5,Dairy and Egg Products
138,209,4,Dairy and Egg Products
763,209,4,Dairy and Egg Products
561,209,4,Dairy and Egg Products
655,209,3,Dairy and Egg Products
622,209,5,Dairy and Egg Products
109,209,1,Dairy and Egg Products
899,209,5,Dairy and Egg Products
239,209,5,Dairy and Egg Products
868,209,4,Dairy and Egg Products
870,209,4,Dairy and Egg Products
929,209,3,Dairy and Egg Products
641,209,4,Dairy and Egg Products
795,209,5,Dairy and Egg Products
790,209,1,Dairy and Egg Products
606,209,4,Dairy and Egg Products
686,209,5,Dairy and Egg Products
514,209,3,Dairy and Egg Products
334,209,3,Dairy and Egg Products
843,209,3,Dairy and Egg Products
747,209,3,Dairy and Egg Products
556,209,5,Dairy and Egg Products
932,209,5,Dairy and Egg Products
833,209,5,Dairy and Egg Products
805,209,4,Dairy and Egg Products
90,209,5,Dairy and Egg Products
551,209,5,Dairy and Egg Products
933,209,2,Dairy and Egg Products
405,209,3,Dairy and Egg Products
709,209,3,Dairy and Egg Products
883,209,3,Dairy and Egg Products
295,209,5,Dairy and Egg Products
864,209,3,Dairy and Egg Products
773,209,5,Dairy and Egg Products
896,209,3,Dairy and Egg Products
456,209,3,Dairy and Egg Products
13,209,3,Dairy and Egg Products
846,209,4,Dairy and Egg Products
749,209,4,Dairy and Egg Products
536,209,2,Dairy and Egg Products
716,209,3,Dairy and Egg Products
741,209,3,Dairy and Egg Products
748,209,4,Dairy and Egg Products
881,209,3,Dairy and Egg Products
214,209,5,Dairy and Egg Products
391,209,5,Dairy and Egg Products
330,209,3,Dairy and Egg Products
640,209,5,Dairy and Egg Products
22,209,4,Dairy and Egg Products
840,209,4,Dairy and Egg Products
660,209,4,Dairy and Egg Products
885,209,2,Dairy and Egg Products
934,209,1,Dairy and Egg Products
758,209,5,Dairy and Egg Products
911,209,5,Dairy and Egg Products
880,209,3,Dairy and Egg Products
940,209,4,Dairy and Egg Products
796,209,3,Dairy and Egg Products
389,209,4,Dairy and Egg Products
916,209,3,Dairy and Egg Products
417,209,4,Dairy and Egg Products
727,209,3,Dairy and Egg Products
682,209,3,Dairy and Egg Products
721,209,3,Dairy and Egg Products
886,209,4,Dairy and Egg Products
908,209,3,Dairy and Egg Products
751,209,4,Dairy and Egg Products
296,209,4,Dairy and Egg Products
264,209,5,Dairy and Egg Products
889,209,2,Dairy and Egg Products
806,209,3,Dairy and Egg Products
913,209,2,Dairy and Egg Products
135,23,4,Baked Foods
59,23,5,Baked Foods
185,23,4,Baked Foods
194,23,4,Baked Foods
6,23,4,Baked Foods
249,23,4,Baked Foods
201,23,4,Baked Foods
77,23,4,Baked Foods
237,23,4,Baked Foods
198,23,4,Baked Foods
293,23,4,Baked Foods
118,23,5,Baked Foods
339,23,5,Baked Foods
392,23,5,Baked Foods
250,23,4,Baked Foods
214,23,5,Baked Foods
76,23,5,Baked Foods
14,23,5,Baked Foods
1,23,4,Baked Foods
96,23,5,Baked Foods
160,23,5,Baked Foods
342,23,5,Baked Foods
379,23,4,Baked Foods
417,23,3,Baked Foods
94,23,5,Baked Foods
313,23,4,Baked Foods
177,23,5,Baked Foods
215,23,3,Baked Foods
308,23,5,Baked Foods
13,23,5,Baked Foods
234,23,4,Baked Foods
311,23,3,Baked Foods
360,23,5,Baked Foods
372,23,5,Baked Foods
221,23,4,Baked Foods
343,23,5,Baked Foods
210,23,5,Baked Foods
207,23,4,Baked Foods
272,23,5,Baked Foods
7,23,3,Baked Foods
468,23,4,Baked Foods
512,23,4,Baked Foods
145,23,4,Baked Foods
298,23,4,Baked Foods
322,23,5,Baked Foods
325,23,5,Baked Foods
478,23,2,Baked Foods
389,23,4,Baked Foods
561,23,5,Baked Foods
498,23,4,Baked Foods
115,23,5,Baked Foods
361,23,5,Baked Foods
193,23,4,Baked Foods
445,23,3,Baked Foods
119,23,3,Baked Foods
435,23,4,Baked Foods
387,23,2,Baked Foods
327,23,4,Baked Foods
299,23,4,Baked Foods
397,23,5,Baked Foods
533,23,3,Baked Foods
542,23,5,Baked Foods
548,23,5,Baked Foods
85,23,4,Baked Foods
537,23,4,Baked Foods
303,23,5,Baked Foods
405,23,5,Baked Foods
18,23,4,Baked Foods
508,23,4,Baked Foods
429,23,4,Baked Foods
669,23,4,Baked Foods
323,23,5,Baked Foods
671,23,4,Baked Foods
123,23,4,Baked Foods
426,23,4,Baked Foods
334,23,4,Baked Foods
97,23,5,Baked Foods
693,23,4,Baked Foods
315,23,5,Baked Foods
187,23,4,Baked Foods
409,23,4,Baked Foods
663,23,4,Baked Foods
747,23,5,Baked Foods
716,23,4,Baked Foods
659,23,5,Baked Foods
749,23,3,Baked Foods
456,23,4,Baked Foods
643,23,5,Baked Foods
788,23,3,Baked Foods
615,23,5,Baked Foods
264,23,5,Baked Foods
458,23,4,Baked Foods
312,23,4,Baked Foods
474,23,4,Baked Foods
350,23,5,Baked Foods
436,23,4,Baked Foods
25,23,4,Baked Foods
522,23,5,Baked Foods
382,23,5,Baked Foods
586,23,2,Baked Foods
710,23,5,Baked Foods
233,23,5,Baked Foods
374,23,3,Baked Foods
412,23,4,Baked Foods
719,23,3,Baked Foods
699,23,4,Baked Foods
60,23,4,Baked Foods
553,23,5,Baked Foods
567,23,4,Baked Foods
625,23,4,Baked Foods
618,23,5,Baked Foods
867,23,5,Baked Foods
694,23,3,Baked Foods
744,23,4,Baked Foods
843,23,2,Baked Foods
753,23,2,Baked Foods
172,23,3,Baked Foods
648,23,3,Baked Foods
629,23,5,Baked Foods
774,23,3,Baked Foods
903,23,5,Baked Foods
218,23,4,Baked Foods
592,23,5,Baked Foods
835,23,4,Baked Foods
910,23,4,Baked Foods
328,23,3,Baked Foods
804,23,4,Baked Foods
667,23,3,Baked Foods
870,23,4,Baked Foods
452,23,2,Baked Foods
406,23,4,Baked Foods
929,23,3,Baked Foods
450,23,5,Baked Foods
655,23,3,Baked Foods
521,23,3,Baked Foods
608,23,5,Baked Foods
846,23,4,Baked Foods
491,23,2,Baked Foods
263,23,3,Baked Foods
269,23,5,Baked Foods
868,23,5,Baked Foods
543,23,4,Baked Foods
854,23,4,Baked Foods
641,23,5,Baked Foods
524,23,5,Baked Foods
758,23,4,Baked Foods
437,23,4,Baked Foods
943,23,4,Baked Foods
10,23,5,Baked Foods
796,23,2,Baked Foods
896,23,2,Baked Foods
890,23,5,Baked Foods
527,23,5,Baked Foods
840,23,5,Baked Foods
776,23,4,Baked Foods
766,23,4,Baked Foods
889,23,3,Baked Foods
666,23,4,Baked Foods
682,23,4,Baked Foods
881,23,4,Baked Foods
276,23,5,Baked Foods
833,23,5,Baked Foods
645,23,5,Baked Foods
773,23,5,Baked Foods
851,23,4,Baked Foods
848,23,2,Baked Foods
385,23,5,Baked Foods
627,23,4,Baked Foods
226,23,3,Baked Foods
72,23,4,Baked Foods
686,23,5,Baked Foods
886,23,4,Baked Foods
391,23,4,Baked Foods
566,23,4,Baked Foods
919,23,3,Baked Foods
90,23,5,Baked Foods
875,23,5,Baked Foods
880,23,5,Baked Foods
916,23,4,Baked Foods
650,23,3,Baked Foods
296,23,5,Baked Foods
897,23,3,Baked Foods
32,294,3,Fish
44,294,4,Fish
264,294,3,Fish
126,294,3,Fish
276,294,4,Fish
287,294,5,Fish
213,294,3,Fish
127,294,4,Fish
6,294,2,Fish
197,294,4,Fish
320,294,4,Fish
176,294,2,Fish
241,294,3,Fish
261,294,4,Fish
113,294,4,Fish
203,294,2,Fish
3,294,2,Fish
246,294,2,Fish
22,294,1,Fish
57,294,4,Fish
135,294,4,Fish
250,294,1,Fish
16,294,4,Fish
155,294,3,Fish
10,294,3,Fish
207,294,3,Fish
62,294,1,Fish
8,294,3,Fish
83,294,3,Fish
341,294,3,Fish
253,294,4,Fish
234,294,3,Fish
173,294,5,Fish
116,294,2,Fish
200,294,4,Fish
190,294,3,Fish
214,294,3,Fish
256,294,3,Fish
128,294,4,Fish
357,294,4,Fish
263,294,2,Fish
327,294,3,Fish
271,294,2,Fish
28,294,3,Fish
348,294,4,Fish
199,294,1,Fish
303,294,4,Fish
244,294,4,Fish
189,294,5,Fish
346,294,3,Fish
24,294,3,Fish
206,294,2,Fish
4,294,5,Fish
30,294,4,Fish
121,294,4,Fish
248,294,3,Fish
109,294,4,Fish
56,294,4,Fish
274,294,3,Fish
282,294,4,Fish
393,294,4,Fish
379,294,3,Fish
13,294,2,Fish
338,294,1,Fish
224,294,4,Fish
49,294,1,Fish
328,294,3,Fish
223,294,4,Fish
299,294,2,Fish
178,294,2,Fish
347,294,1,Fish
40,294,4,Fish
416,294,4,Fish
401,294,1,Fish
21,294,3,Fish
404,294,4,Fish
291,294,5,Fish
133,294,3,Fish
26,294,3,Fish
82,294,4,Fish
278,294,4,Fish
387,294,2,Fish
177,294,4,Fish
267,294,3,Fish
183,294,3,Fish
362,294,3,Fish
414,294,2,Fish
451,294,5,Fish
46,294,2,Fish
29,294,4,Fish
456,294,1,Fish
304,294,4,Fish
181,294,2,Fish
370,294,1,Fish
275,294,4,Fish
424,294,5,Fish
119,294,1,Fish
333,294,3,Fish
140,294,3,Fish
125,294,4,Fish
159,294,4,Fish
153,294,2,Fish
7,294,1,Fish
23,294,1,Fish
92,294,3,Fish
65,294,4,Fish
227,294,3,Fish
468,294,3,Fish
446,294,1,Fish
84,294,3,Fish
218,294,2,Fish
470,294,3,Fish
364,294,5,Fish
166,294,3,Fish
500,294,3,Fish
298,294,3,Fish
324,294,5,Fish
48,294,3,Fish
365,294,1,Fish
502,294,3,Fish
345,294,3,Fish
435,294,4,Fish
34,294,1,Fish
168,294,4,Fish
220,294,4,Fish
433,294,3,Fish
487,294,4,Fish
391,294,2,Fish
450,294,4,Fish
9,294,4,Fish
33,294,3,Fish
511,294,4,Fish
75,294,3,Fish
262,294,2,Fish
557,294,3,Fish
510,294,3,Fish
296,294,1,Fish
452,294,2,Fish
485,294,1,Fish
145,294,4,Fish
464,294,4,Fish
283,294,4,Fish
104,294,3,Fish
578,294,3,Fish
108,294,4,Fish
559,294,1,Fish
311,294,4,Fish
314,294,5,Fish
293,294,2,Fish
281,294,3,Fish
2,294,1,Fish
308,294,3,Fish
110,294,3,Fish
17,294,4,Fish
617,294,1,Fish
66,294,4,Fish
279,294,2,Fish
249,294,3,Fish
630,294,4,Fish
620,294,5,Fish
489,294,3,Fish
635,294,3,Fish
615,294,3,Fish
430,294,2,Fish
580,294,4,Fish
74,294,4,Fish
69,294,2,Fish
644,294,4,Fish
378,294,2,Fish
400,294,3,Fish
193,294,1,Fish
460,294,2,Fish
529,294,4,Fish
596,294,4,Fish
280,294,2,Fish
589,294,5,Fish
466,294,3,Fish
642,294,5,Fish
673,294,4,Fish
194,294,4,Fish
610,294,1,Fish
188,294,2,Fish
626,294,3,Fish
674,294,4,Fish
441,294,4,Fish
668,294,3,Fish
697,294,4,Fish
637,294,3,Fish
43,294,5,Fish
534,294,5,Fish
494,294,4,Fish
654,294,3,Fish
130,294,5,Fish
39,294,4,Fish
505,294,3,Fish
533,294,4,Fish
592,294,3,Fish
112,294,3,Fish
230,294,5,Fish
540,294,4,Fish
702,294,1,Fish
691,294,4,Fish
332,294,5,Fish
703,294,2,Fish
422,294,3,Fish
222,294,3,Fish
238,294,3,Fish
595,294,2,Fish
546,294,1,Fish
538,294,3,Fish
432,294,4,Fish
268,294,3,Fish
717,294,3,Fish
733,294,2,Fish
655,294,3,Fish
142,294,3,Fish
603,294,4,Fish
614,294,4,Fish
442,294,2,Fish
342,294,3,Fish
537,294,1,Fish
100,294,4,Fish
506,294,4,Fish
302,294,1,Fish
755,294,3,Fish
554,294,3,Fish
609,294,2,Fish
761,294,3,Fish
408,294,5,Fish
514,294,3,Fish
622,294,3,Fish
750,294,4,Fish
323,294,3,Fish
774,294,1,Fish
42,294,4,Fish
721,294,3,Fish
417,294,4,Fish
143,294,3,Fish
802,294,4,Fish
484,294,4,Fish
727,294,4,Fish
782,294,3,Fish
575,294,1,Fish
793,294,5,Fish
682,294,3,Fish
556,294,2,Fish
392,294,4,Fish
619,294,1,Fish
78,294,3,Fish
808,294,5,Fish
825,294,4,Fish
288,294,2,Fish
624,294,3,Fish
813,294,1,Fish
550,294,3,Fish
848,294,5,Fish
749,294,2,Fish
381,294,5,Fish
504,294,2,Fish
528,294,3,Fish
605,294,4,Fish
857,294,3,Fish
480,294,1,Fish
709,294,3,Fish
811,294,4,Fish
876,294,4,Fish
476,294,3,Fish
443,294,5,Fish
255,294,2,Fish
861,294,3,Fish
752,294,3,Fish
826,294,4,Fish
698,294,4,Fish
665,294,2,Fish
810,294,5,Fish
479,294,3,Fish
300,294,3,Fish
692,294,3,Fish
102,294,2,Fish
552,294,4,Fish
740,294,4,Fish
477,294,4,Fish
758,294,5,Fish
860,294,2,Fish
881,294,3,Fish
301,294,4,Fish
824,294,3,Fish
812,294,5,Fish
653,294,2,Fish
706,294,4,Fish
428,294,4,Fish
789,294,3,Fish
864,294,4,Fish
569,294,2,Fish
863,294,4,Fish
650,294,3,Fish
587,294,3,Fish
520,294,3,Fish
681,294,5,Fish
882,294,4,Fish
606,294,2,Fish
629,294,3,Fish
258,294,4,Fish
447,294,4,Fish
832,294,4,Fish
801,294,5,Fish
927,294,5,Fish
652,294,2,Fish
651,294,1,Fish
771,294,4,Fish
38,294,5,Fish
893,294,3,Fish
374,294,2,Fish
859,294,3,Fish
753,294,5,Fish
551,294,4,Fish
707,294,2,Fish
764,294,3,Fish
873,294,4,Fish
356,294,1,Fish
526,294,3,Fish
474,294,3,Fish
431,294,5,Fish
134,294,4,Fish
657,294,5,Fish
488,294,4,Fish
660,294,3,Fish
846,294,3,Fish
850,294,5,Fish
854,294,2,Fish
515,294,3,Fish
679,294,1,Fish
900,294,4,Fish
152,294,4,Fish
103,294,4,Fish
259,294,3,Fish
336,294,4,Fish
576,294,3,Fish
544,294,2,Fish
186,294,3,Fish
690,294,3,Fish
625,294,3,Fish
834,294,3,Fish
902,294,2,Fish
835,294,3,Fish
425,294,2,Fish
865,294,4,Fish
501,294,3,Fish
242,294,4,Fish
601,294,1,Fish
800,294,3,Fish
310,294,1,Fish
232,294,2,Fish
729,294,2,Fish
602,294,5,Fish
497,294,4,Fish
816,294,5,Fish
869,294,3,Fish
170,294,3,Fish
61,294,2,Fish
853,294,2,Fish
743,294,2,Fish
597,294,4,Fish
837,294,4,Fish
491,294,2,Fish
461,294,3,Fish
887,294,5,Fish
297,294,3,Fish
790,294,2,Fish
472,294,4,Fish
780,294,3,Fish
628,294,4,Fish
236,294,2,Fish
659,294,4,Fish
676,294,4,Fish
687,294,3,Fish
829,294,2,Fish
677,294,5,Fish
722,294,2,Fish
388,294,4,Fish
459,294,5,Fish
736,294,3,Fish
716,294,4,Fish
730,294,4,Fish
91,294,3,Fish
146,294,1,Fish
827,294,4,Fish
517,294,1,Fish
329,294,2,Fish
144,294,4,Fish
646,294,2,Fish
823,294,3,Fish
205,294,3,Fish
742,294,3,Fish
634,294,4,Fish
99,294,4,Fish
922,294,4,Fish
457,294,2,Fish
770,294,3,Fish
547,294,1,Fish
940,294,4,Fish
907,294,4,Fish
905,294,3,Fish
712,294,4,Fish
879,294,3,Fish
608,294,3,Fish
680,294,4,Fish
265,294,4,Fish
856,294,4,Fish
830,294,3,Fish
844,294,2,Fish
781,294,1,Fish
666,294,3,Fish
318,294,4,Fish
897,294,3,Fish
648,294,3,Fish
831,294,4,Fish
663,294,3,Fish
661,294,4,Fish
631,294,3,Fish
647,294,3,Fish
123,294,1,Fish
787,294,3,Fish
95,294,2,Fish
796,294,3,Fish
486,294,2,Fish
732,294,3,Fish
726,294,5,Fish
724,294,4,Fish
394,294,4,Fish
141,294,4,Fish
817,294,4,Fish
19,294,3,Fish
482,294,4,Fish
158,294,1,Fish
889,294,3,Fish
63,294,2,Fish
783,294,3,Fish
719,294,2,Fish
872,294,3,Fish
895,294,4,Fish
406,294,3,Fish
919,294,3,Fish
582,294,1,Fish
779,294,5,Fish
577,294,4,Fish
162,294,3,Fish
772,294,4,Fish
377,294,5,Fish
785,294,4,Fish
923,294,4,Fish
936,294,3,Fish
509,294,2,Fish
901,294,3,Fish
699,294,3,Fish
805,294,1,Fish
759,294,5,Fish
875,294,2,Fish
926,294,3,Fish
563,294,3,Fish
548,294,3,Fish
708,294,3,Fish
294,294,4,Fish
579,294,4,Fish
797,294,3,Fish
766,294,2,Fish
788,294,3,Fish
791,294,3,Fish
710,294,3,Fish
507,294,5,Fish
909,294,3,Fish
683,294,3,Fish
921,294,4,Fish
941,294,4,Fish
725,294,3,Fish
714,294,4,Fish
821,294,4,Fish
251,294,3,Fish
588,294,4,Fish
880,294,4,Fish
599,294,4,Fish
804,294,5,Fish
867,294,3,Fish
734,294,1,Fish
937,294,1,Fish
286,208,4,Dairy and Egg Products
20,208,2,Dairy and Egg Products
218,208,3,Dairy and Egg Products
233,208,4,Dairy and Egg Products
290,208,3,Dairy and Egg Products
25,208,4,Dairy and Egg Products
60,208,5,Dairy and Egg Products
243,208,4,Dairy and Egg Products
44,208,4,Dairy and Egg Products
82,208,3,Dairy and Egg Products
313,208,3,Dairy and Egg Products
214,208,5,Dairy and Egg Products
13,208,5,Dairy and Egg Products
59,208,5,Dairy and Egg Products
244,208,5,Dairy and Egg Products
264,208,5,Dairy and Egg Products
7,208,5,Dairy and Egg Products
184,208,4,Dairy and Egg Products
87,208,5,Dairy and Egg Products
347,208,2,Dairy and Egg Products
299,208,4,Dairy and Egg Products
354,208,4,Dairy and Egg Products
293,208,3,Dairy and Egg Products
336,208,2,Dairy and Egg Products
330,208,5,Dairy and Egg Products
1,208,5,Dairy and Egg Products
200,208,5,Dairy and Egg Products
80,208,5,Dairy and Egg Products
274,208,4,Dairy and Egg Products
102,208,4,Dairy and Egg Products
387,208,3,Dairy and Egg Products
6,208,4,Dairy and Egg Products
279,208,5,Dairy and Egg Products
303,208,5,Dairy and Egg Products
275,208,3,Dairy and Egg Products
311,208,4,Dairy and Egg Products
417,208,3,Dairy and Egg Products
22,208,5,Dairy and Egg Products
344,208,5,Dairy and Egg Products
125,208,3,Dairy and Egg Products
234,208,4,Dairy and Egg Products
208,208,4,Dairy and Egg Products
287,208,4,Dairy and Egg Products
85,208,5,Dairy and Egg Products
92,208,4,Dairy and Egg Products
429,208,4,Dairy and Egg Products
326,208,3,Dairy and Egg Products
308,208,4,Dairy and Egg Products
222,208,3,Dairy and Egg Products
394,208,5,Dairy and Egg Products
246,208,4,Dairy and Egg Products
5,208,4,Dairy and Egg Products
437,208,5,Dairy and Egg Products
389,208,5,Dairy and Egg Products
407,208,4,Dairy and Egg Products
373,208,4,Dairy and Egg Products
339,208,4,Dairy and Egg Products
198,208,3,Dairy and Egg Products
450,208,5,Dairy and Egg Products
210,208,5,Dairy and Egg Products
325,208,3,Dairy and Egg Products
338,208,3,Dairy and Egg Products
70,208,4,Dairy and Egg Products
312,208,5,Dairy and Egg Products
500,208,4,Dairy and Egg Products
95,208,4,Dairy and Egg Products
283,208,5,Dairy and Egg Products
162,208,3,Dairy and Egg Products
16,208,5,Dairy and Egg Products
523,208,5,Dairy and Egg Products
385,208,3,Dairy and Egg Products
426,208,4,Dairy and Egg Products
488,208,4,Dairy and Egg Products
295,208,5,Dairy and Egg Products
621,208,4,Dairy and Egg Products
545,208,3,Dairy and Egg Products
342,208,4,Dairy and Egg Products
527,208,4,Dairy and Egg Products
504,208,4,Dairy and Egg Products
643,208,5,Dairy and Egg Products
90,208,3,Dairy and Egg Products
655,208,3,Dairy and Egg Products
474,208,3,Dairy and Egg Products
588,208,3,Dairy and Egg Products
577,208,4,Dairy and Egg Products
606,208,3,Dairy and Egg Products
458,208,4,Dairy and Egg Products
411,208,4,Dairy and Egg Products
727,208,4,Dairy and Egg Products
268,208,4,Dairy and Egg Products
298,208,5,Dairy and Egg Products
363,208,4,Dairy and Egg Products
269,208,2,Dairy and Egg Products
747,208,5,Dairy and Egg Products
506,208,4,Dairy and Egg Products
445,208,2,Dairy and Egg Products
405,208,5,Dairy and Egg Products
542,208,4,Dairy and Egg Products
660,208,4,Dairy and Egg Products
18,208,4,Dairy and Egg Products
738,208,4,Dairy and Egg Products
707,208,5,Dairy and Egg Products
379,208,4,Dairy and Egg Products
497,208,3,Dairy and Egg Products
780,208,3,Dairy and Egg Products
774,208,2,Dairy and Egg Products
684,208,3,Dairy and Egg Products
625,208,3,Dairy and Egg Products
686,208,5,Dairy and Egg Products
271,208,4,Dairy and Egg Products
11,208,4,Dairy and Egg Products
615,208,4,Dairy and Egg Products
380,208,2,Dairy and Egg Products
850,208,5,Dairy and Egg Products
476,208,5,Dairy and Egg Products
272,208,4,Dairy and Egg Products
151,208,4,Dairy and Egg Products
833,208,3,Dairy and Egg Products
864,208,4,Dairy and Egg Products
843,208,3,Dairy and Egg Products
343,208,4,Dairy and Egg Products
239,208,3,Dairy and Egg Products
766,208,5,Dairy and Egg Products
508,208,5,Dairy and Egg Products
899,208,3,Dairy and Egg Products
886,208,3,Dairy and Egg Products
456,208,4,Dairy and Egg Products
43,208,5,Dairy and Egg Products
790,208,3,Dairy and Egg Products
499,208,4,Dairy and Egg Products
514,208,4,Dairy and Egg Products
406,208,2,Dairy and Egg Products
885,208,3,Dairy and Egg Products
798,208,3,Dairy and Egg Products
648,208,5,Dairy and Egg Products
421,208,2,Dairy and Egg Products
94,208,4,Dairy and Egg Products
158,208,5,Dairy and Egg Products
215,208,4,Dairy and Egg Products
934,208,5,Dairy and Egg Products
207,208,4,Dairy and Egg Products
692,208,4,Dairy and Egg Products
645,208,5,Dairy and Egg Products
690,208,5,Dairy and Egg Products
716,208,5,Dairy and Egg Products
704,208,3,Dairy and Egg Products
868,208,3,Dairy and Egg Products
334,208,5,Dairy and Egg Products
522,208,5,Dairy and Egg Products
669,208,2,Dairy and Egg Products
576,208,3,Dairy and Egg Products
715,208,3,Dairy and Egg Products
748,208,4,Dairy and Egg Products
521,208,3,Dairy and Egg Products
653,208,3,Dairy and Egg Products
398,208,5,Dairy and Egg Products
846,208,5,Dairy and Egg Products
524,208,5,Dairy and Egg Products
297,208,4,Dairy and Egg Products
880,208,5,Dairy and Egg Products
538,208,3,Dairy and Egg Products
881,208,3,Dairy and Egg Products
786,208,5,Dairy and Egg Products
883,208,4,Dairy and Egg Products
897,208,5,Dairy and Egg Products
882,208,5,Dairy and Egg Products
749,208,5,Dairy and Egg Products
480,208,2,Dairy and Egg Products
533,208,4,Dairy and Egg Products
493,208,4,Dairy and Egg Products
318,208,4,Dairy and Egg Products
831,208,2,Dairy and Egg Products
495,208,5,Dairy and Egg Products
807,208,4,Dairy and Egg Products
650,208,5,Dairy and Egg Products
457,208,4,Dairy and Egg Products
472,208,5,Dairy and Egg Products
642,208,5,Dairy and Egg Products
49,208,4,Dairy and Egg Products
840,208,4,Dairy and Egg Products
666,208,3,Dairy and Egg Products
537,208,4,Dairy and Egg Products
746,208,4,Dairy and Egg Products
870,208,4,Dairy and Egg Products
804,208,5,Dairy and Egg Products
758,208,4,Dairy and Egg Products
435,208,4,Dairy and Egg Products
890,208,5,Dairy and Egg Products
194,208,3,Dairy and Egg Products
932,208,5,Dairy and Egg Products
918,208,3,Dairy and Egg Products
358,208,2,Dairy and Egg Products
601,208,4,Dairy and Egg Products
795,208,4,Dairy and Egg Products
889,208,4,Dairy and Egg Products
97,208,5,Dairy and Egg Products
911,208,4,Dairy and Egg Products
412,208,4,Dairy and Egg Products
862,208,2,Dairy and Egg Products
892,208,4,Dairy and Egg Products
166,328,5,Fruits
119,328,4,Fruits
38,328,4,Fruits
229,328,1,Fruits
111,328,4,Fruits
