userID,itemID,prediction,name,category,calories,fat,protein,sugars
715,284,4.906195640563965,Salmon Cooked Ns As To Cooking Method,Fish,188,9.06,25.08,0.04
715,193,4.694640636444092,Gruyere Cheese,Dairy and Egg Products,413,32.34,29.81,0.36
715,71,4.588393688201904,Budweiser Beer,Beverages,41,0.0,0.36,0.0
715,98,4.5865044593811035,Cereal (General Mills Cheerios Fruity),Breakfast Cereals,381,4.59,5.8,32.2
715,265,4.476086139678955,Wendys Jr. Hamburger With Cheese,Fast Foods,256,11.5,13.06,0.0
715,173,4.454588413238525,Cookies Vanilla Sandwich With Creme Filling,Cookies,483,20.0,4.5,39.3
715,357,4.420243263244629,Pizza With Meat And Fruit Medium Crust,Pizza,234,8.58,10.98,4.3
715,68,4.3401665687561035,Alcoholic Beverage Beer Light Budweiser Select,Beverages,28,0.0,0.2,0.0
715,202,4.272241592407227,Ice Cream Sandwich Vanilla Light No Sugar Added,Dairy and Egg Products,200,2.86,5.71,6.58
715,168,4.121401309967041,Cookies Sugar Commercially Prepared Regular (Includes Vanilla),Cookies,464,19.55,5.35,27.31
714,405,4.958109378814697,Mars Snackfood Us 3 Musketeers Bar,Sweets,436,12.75,2.6,66.89
714,118,4.9506940841674805,Oatmeal From Fast Food Plain,Breakfast Cereals,79,2.4,2.6,0.69
714,119,4.614482402801514,Post Shredded Wheat N Bran Spoon-Size,Breakfast Cereals,339,2.06,10.93,0.75
714,422,4.546437740325928,Syrups Table Blends Corn Refiner And Sugar,Sweets,319,0.0,0.0,0.0
714,281,4.388998031616211,Oysters Smoked,Fish,82,2.76,9.2,1.0
714,237,4.329376697540283,Burger King Cheeseburger,Fast Foods,286,14.81,14.57,4.49
714,256,4.254307746887207,Popeyes Fried Chicken Mild Wing Meat Only Skin And Breading Removed,Fast Foods,212,9.42,28.94,0.0
714,406,3.667024612426758,Mars Snackfood Us M&Ms Peanut Chocolate,Sweets,515,26.13,9.57,50.75
714,204,3.4349310398101807,Lowfat Cottage Cheese (2%),Dairy and Egg Products,81,2.27,10.45,4.0
714,120,3.085569381713867,Quaker Instant Oatmeal Raisin And Spice Dry,Breakfast Cereals,360,4.0,9.11,35.65
713,385,4.543157577514648,Pretzels Hard Plain Lightly Salted,Snacks,382,3.22,9.57,2.21
713,256,4.5018510818481445,Popeyes Fried Chicken Mild Wing Meat Only Skin And Breading Removed,Fast Foods,212,9.42,28.94,0.0
713,340,4.326362133026123,Watermelon,Fruits,30,0.15,0.61,6.2
713,315,4.01401948928833,Granny Smith Apples,Fruits,58,0.19,0.44,9.59
713,119,3.7365241050720215,Post Shredded Wheat N Bran Spoon-Size,Breakfast Cereals,339,2.06,10.93,0.75
713,261,3.527726173400879,Subway Cold Cut Sub On White Bread With Lettuce And Tomato,Fast Foods,214,10.04,10.52,3.18
713,23,3.4842255115509033,Hush Puppies Prepared From Recipe,Baked Foods,337,13.5,7.7,2.03
713,193,3.3567514419555664,Gruyere Cheese,Dairy and Egg Products,413,32.34,29.81,0.36
713,275,3.018044948577881,Fish Salmon Chum Canned Drained Solids With Bone,Fish,141,5.5,21.43,0.0
713,413,2.512359857559204,Reeses Peanut Butter Cups,Sweets,515,30.53,10.24,47.17
712,71,4.907196044921875,Budweiser Beer,Beverages,41,0.0,0.36,0.0
712,398,4.6816086769104,Dark Chocolate (70-85% Cocoa),Sweets,598,42.63,7.79,23.99
712,61,4.64729642868042,Stewed Beans With Pork Tomatoes And Chili Peppers Mexican Style,Beans and Lentils,136,8.46,5.48,0.78
712,66,4.562723159790039,100 Proof Liquor,Beverages,295,0.0,0.0,0.0
712,191,4.549308776855469,Goat Milk,Dairy and Egg Products,69,4.14,3.56,4.45
712,418,4.547306060791016,Sweetener Syrup Agave,Sweets,310,0.45,0.09,68.03
712,79,4.445664882659912,Manhattan,Beverages,222,0.0,0.03,1.03
712,26,4.44560432434082,Beans And Tomatoes Fat Added In Cooking,Beans and Lentils,141,5.48,6.07,1.33
712,386,4.396141529083252,Rice Paper,Snacks,329,1.21,5.07,0.27
712,72,4.204161167144775,Gin And Tonic,Beverages,84,0.0,0.0,6.57
711,217,4.886570930480957,Buttermilk Low Fat (1%),Dairy and Egg Products ,40,0.88,3.31,4.79
711,318,4.705678939819336,Mango Cooked,Fruits,60,0.38,0.82,13.66
711,421,4.656185626983643,Syrups Corn Light,Sweets,283,0.2,0.0,76.77
711,272,4.574387550354004,Fish Roe,Fish,143,6.42,22.32,0.0
711,380,4.528622150421143,Popcorn Nfs,Snacks,538,31.07,8.69,0.3
711,42,4.483453750610352,Fava Beans (Raw),Beans and Lentils,88,0.73,7.92,9.21
711,88,4.472203254699707,Rum,Beverages,231,0.0,0.0,0.0
711,2,4.431915760040283,Bread Egg,Baked Foods,287,6.0,9.5,1.78
711,317,4.427140235900879,Litchis,Fruits,66,0.44,0.83,15.23
711,114,4.387005805969238,Masa Harina Cooked,Breakfast Cereals,97,0.99,2.26,0.43
710,187,4.951510429382324,Egg White Dried,Dairy and Egg Products,382,0.0,81.1,5.4
710,134,4.92258358001709,Coffee Iced Latte,Coffee,27,1.05,1.72,2.6
710,277,4.778167724609375,Octopus Steamed,Fish,163,2.07,29.62,0.0
710,210,4.769057273864746,Neufchatel Cheese,Dairy and Egg Products,253,22.78,9.15,3.19
710,198,4.611631870269775,Ice Cream Cookie Sandwich,Dairy and Egg Products,240,7.4,3.7,21.3
710,120,4.287967205047607,Quaker Instant Oatmeal Raisin And Spice Dry,Breakfast Cereals,360,4.0,9.11,35.65
710,179,4.260354518890381,Buttermilk,Dairy and Egg Products,62,3.31,3.21,4.88
710,265,4.053177356719971,Wendys Jr. Hamburger With Cheese,Fast Foods,256,11.5,13.06,0.0
710,394,4.038640022277832,Chocolate Dark NFS (45-59% Cacao Solids 90%; 60-69% Cacao Solids 5%; 70-85% Cacao Solids 5%),Sweets,550,32.2,5.09,46.14
710,422,3.989403009414673,Syrups Table Blends Corn Refiner And Sugar,Sweets,319,0.0,0.0,0.0
709,318,4.967106819152832,Mango Cooked,Fruits,60,0.38,0.82,13.66
709,219,4.904995441436768,Chocolate Milk Ready To Drink Low Fat No Sugar Added (Nesquik),Dairy and Egg Products ,62,1.0,3.46,9.94
709,363,4.561645030975342,White Pizza Cheese Thick Crust,Pizza,289,12.53,11.48,2.22
709,53,4.359478950500488,Mothbeans Mature Seeds Raw,Beans and Lentils,343,1.61,22.94,0.0
709,227,4.209325790405273,Egg White Omelet Scrambled Or Fried Made With Margarine,Dairy and Egg Products ,108,6.21,11.5,0.75
709,62,4.129581928253174,Stewed Chickpeas Puerto Rican Style,Beans and Lentils,89,3.91,4.11,1.86
709,373,4.044442176818848,Crackers Sandwich Peanut Butter Filled (Ritz),Snacks,482,25.0,7.5,10.0
709,155,4.0334296226501465,Cookies Chocolate Chip Commercially Prepared Special Dietary,Cookies,450,16.8,3.9,39.81
709,65,3.9620256423950195,Vermicelli Made From Soy,Beans and Lentils,331,0.1,0.1,17.44
709,294,3.865586519241333,Shrimp Cooked Ns As To Cooking Method,Fish,212,11.6,15.15,0.91
708,304,4.959117412567139,Blueberries,Fruits,57,0.33,0.74,9.96
708,50,4.874015808105469,Loaf Lentil,Beans and Lentils,72,2.41,2.2,1.67
708,281,4.83782958984375,Oysters Smoked,Fish,82,2.76,9.2,1.0
708,119,4.712201118469238,Post Shredded Wheat N Bran Spoon-Size,Breakfast Cereals,339,2.06,10.93,0.75
708,405,4.679373264312744,Mars Snackfood Us 3 Musketeers Bar,Sweets,436,12.75,2.6,66.89
708,151,4.495903968811035,Cookies Butter Commercially Prepared Enriched,Cookies,467,18.8,6.1,20.24
708,125,4.471026420593262,Coffee Bottled/canned Light,Coffee,35,0.72,1.25,5.97
708,128,4.424131393432617,Coffee Cafe Con Leche Decaffeinated,Coffee,39,1.09,1.65,5.01
708,385,4.17348575592041,Pretzels Hard Plain Lightly Salted,Snacks,382,3.22,9.57,2.21
708,263,4.0387864112854,Taco Bell Soft Taco With Chicken Cheese And Lettuce,Fast Foods,189,6.35,13.3,1.3
707,318,4.958191871643066,Mango Cooked,Fruits,60,0.38,0.82,13.66
707,134,4.8975348472595215,Coffee Iced Latte,Coffee,27,1.05,1.72,2.6
707,86,4.852777481079102,Old Fashioned,Beverages,162,0.03,0.18,5.65
707,256,4.682788372039795,Popeyes Fried Chicken Mild Wing Meat Only Skin And Breading Removed,Fast Foods,212,9.42,28.94,0.0
707,319,4.556571960449219,Mango Pickled,Fruits,132,0.26,0.56,31.87
707,93,4.514058589935303,Vodka And Soda,Beverages,59,0.0,0.0,0.0
707,221,4.453907489776611,Egg Benedict,Dairy and Egg Products ,287,22.55,12.65,0.97
707,224,4.433722972869873,Egg Omelet Or Scrambled Egg Made With Margarine,Dairy and Egg Products ,172,13.03,11.14,1.58
707,311,4.312861442565918,Florida Avocados,Fruits,120,10.06,2.23,2.42
707,170,4.220517635345459,Cookies Sugar Refrigerated Dough Baked,Cookies,489,23.1,4.7,40.36
706,288,4.936374664306641,Scallops Coated Baked Or Broiled Fat Not Added In Cooking,Fish,134,1.22,13.82,1.14
706,50,4.643152236938477,Loaf Lentil,Beans and Lentils,72,2.41,2.2,1.67
706,258,4.635509490966797,Popeyes Spicy Chicken Strips Analyzed 2006,Fast Foods,253,11.2,19.61,0.0
706,7,4.573432445526123,Bread Wheat Sprouted Toasted,Baked Foods,205,0.0,14.3,2.86
706,24,4.442115783691406,Bean Cake,Beans and Lentils,408,21.2,5.63,20.37
706,54,3.6581339836120605,Mungo Beans (Cooked),Beans and Lentils,105,0.55,7.54,2.01
706,378,3.576629161834717,Popcorn Chips Other Flavors,Snacks,438,11.19,10.19,0.79
706,64,2.8385872840881348,Vegetarian Fillets,Beans and Lentils,290,18.0,23.0,0.8
706,104,2.7587332725524902,Cereal (Kellogg's Low Fat Granola),Breakfast Cereals,389,5.7,8.7,28.3
706,296,2.733035087585449,Trout Smoked,Fish,251,10.99,35.47,0.0
705,385,4.938864231109619,Pretzels Hard Plain Lightly Salted,Snacks,382,3.22,9.57,2.21
705,265,4.864181995391846,Wendys Jr. Hamburger With Cheese,Fast Foods,256,11.5,13.06,0.0
705,275,4.8244948387146,Fish Salmon Chum Canned Drained Solids With Bone,Fish,141,5.5,21.43,0.0
705,148,4.813852787017822,Iced Coffee Brewed Decaffeinated,Coffee,0,0.0,0.08,0.0
705,119,4.519928932189941,Post Shredded Wheat N Bran Spoon-Size,Breakfast Cereals,339,2.06,10.93,0.75
705,69,4.474996566772461,Beer,Beverages,43,0.0,0.46,0.0
705,282,4.392765998840332,Oysters Steamed,Fish,102,3.4,11.37,1.24
705,257,4.390822410583496,Popeyes Mild Chicken Strips Analyzed 2006,Fast Foods,271,13.01,19.2,0.0
705,399,4.234755992889404,Fruit Snacks With High Vitamin C,Sweets,352,0.0,0.08,68.18
705,403,3.9813389778137207,Kit Kat Wafer Bar,Sweets,518,25.99,6.51,48.68
704,134,4.974696159362793,Coffee Iced Latte,Coffee,27,1.05,1.72,2.6
704,318,4.945542335510254,Mango Cooked,Fruits,60,0.38,0.82,13.66
704,187,4.782491683959961,Egg White Dried,Dairy and Egg Products,382,0.0,81.1,5.4
704,272,4.684664249420166,Fish Roe,Fish,143,6.42,22.32,0.0
704,69,4.673651695251465,Beer,Beverages,43,0.0,0.46,0.0
704,316,4.262628555297852,Kiwifruit,Fruits,61,0.52,1.14,8.99
704,89,4.237193584442139,Rum And Cola,Beverages,89,0.19,0.0,7.48
704,185,4.128172874450684,Egg Duck Whole Fresh Raw,Dairy and Egg Products,185,13.77,12.81,0.93
704,119,3.862837314605713,Post Shredded Wheat N Bran Spoon-Size,Breakfast Cereals,339,2.06,10.93,0.75
704,154,3.6679911613464355,Cookies Chocolate Chip Commercially Prepared Soft-Type,Cookies,444,19.77,3.63,37.1
703,288,4.905600547790527,Scallops Coated Baked Or Broiled Fat Not Added In Cooking,Fish,134,1.22,13.82,1.14
703,257,4.901183128356934,Popeyes Mild Chicken Strips Analyzed 2006,Fast Foods,271,13.01,19.2,0.0
703,275,4.657400131225586,Fish Salmon Chum Canned Drained Solids With Bone,Fish,141,5.5,21.43,0.0
703,410,4.576540946960449,Nestle Bit-O-Honey Candy Chews,Sweets,388,7.5,2.0,48.0
703,134,4.2769694328308105,Coffee Iced Latte,Coffee,27,1.05,1.72,2.6
703,422,3.8950939178466797,Syrups Table Blends Corn Refiner And Sugar,Sweets,319,0.0,0.0,0.0
703,104,3.4960765838623047,Cereal (Kellogg's Low Fat Granola),Breakfast Cereals,389,5.7,8.7,28.3
703,185,3.0552053451538086,Egg Duck Whole Fresh Raw,Dairy and Egg Products,185,13.77,12.81,0.93
703,377,2.9244751930236816,Nutrition Bar Or Meal Replacement Bar Nfs,Snacks,422,14.0,30.0,27.0
703,222,2.8948590755462646,Egg Creamed,Dairy and Egg Products ,150,10.59,7.7,2.92
702,228,4.878691673278809,Egg White Omelet Scrambled Or Fried Ns As To Fat Added In Cooking,Dairy and Egg Products ,111,6.55,11.52,0.75
702,227,4.857314586639404,Egg White Omelet Scrambled Or Fried Made With Margarine,Dairy and Egg Products ,108,6.21,11.5,0.75
702,124,3.9775242805480957,Whole Wheat Cereal Cooked Fat Added In Cooking,Breakfast Cereals,60,1.81,1.53,0.06
702,304,3.737792730331421,Blueberries,Fruits,57,0.33,0.74,9.96
702,134,3.7354421615600586,Coffee Iced Latte,Coffee,27,1.05,1.72,2.6
702,288,3.6623353958129883,Scallops Coated Baked Or Broiled Fat Not Added In Cooking,Fish,134,1.22,13.82,1.14
702,385,2.963528871536255,Pretzels Hard Plain Lightly Salted,Snacks,382,3.22,9.57,2.21
702,357,2.8245089054107666,Pizza With Meat And Fruit Medium Crust,Pizza,234,8.58,10.98,4.3
702,122,2.6697423458099365,Quaker Toasted Multigrain Crisps,Breakfast Cereals,372,5.11,12.38,16.34
702,119,2.472482681274414,Post Shredded Wheat N Bran Spoon-Size,Breakfast Cereals,339,2.06,10.93,0.75
701,316,4.964323997497559,Kiwifruit,Fruits,61,0.52,1.14,8.99
701,237,4.926274299621582,Burger King Cheeseburger,Fast Foods,286,14.81,14.57,4.49
701,124,4.861248970031738,Whole Wheat Cereal Cooked Fat Added In Cooking,Breakfast Cereals,60,1.81,1.53,0.06
701,50,4.831395626068115,Loaf Lentil,Beans and Lentils,72,2.41,2.2,1.67
701,119,4.53554630279541,Post Shredded Wheat N Bran Spoon-Size,Breakfast Cereals,339,2.06,10.93,0.75
701,303,4.301815509796143,Blackberries Frozen Unsweetened,Fruits,64,0.43,1.18,10.67
701,256,4.218400001525879,Popeyes Fried Chicken Mild Wing Meat Only Skin And Breading Removed,Fast Foods,212,9.42,28.94,0.0
701,422,3.650355815887451,Syrups Table Blends Corn Refiner And Sugar,Sweets,319,0.0,0.0,0.0
701,413,3.598379135131836,Reeses Peanut Butter Cups,Sweets,515,30.53,10.24,47.17
701,261,3.587419033050537,Subway Cold Cut Sub On White Bread With Lettuce And Tomato,Fast Foods,214,10.04,10.52,3.18
700,169,4.880410194396973,Cookies Sugar Refrigerated Dough,Cookies,436,19.48,4.0,36.51
700,50,4.8464484214782715,Loaf Lentil,Beans and Lentils,72,2.41,2.2,1.67
700,79,4.417619705200195,Manhattan,Beverages,222,0.0,0.03,1.03
700,357,4.135618209838867,Pizza With Meat And Fruit Medium Crust,Pizza,234,8.58,10.98,4.3
700,296,4.1311540603637695,Trout Smoked,Fish,251,10.99,35.47,0.0
700,261,3.7791192531585693,Subway Cold Cut Sub On White Bread With Lettuce And Tomato,Fast Foods,214,10.04,10.52,3.18
700,256,3.3241477012634277,Popeyes Fried Chicken Mild Wing Meat Only Skin And Breading Removed,Fast Foods,212,9.42,28.94,0.0
700,271,3.2860331535339355,Crayfish Coated Fried,Fish,218,11.55,17.24,0.91
700,119,2.7833328247070312,Post Shredded Wheat N Bran Spoon-Size,Breakfast Cereals,339,2.06,10.93,0.75
700,204,2.774893283843994,Lowfat Cottage Cheese (2%),Dairy and Egg Products,81,2.27,10.45,4.0
699,23,4.876076698303223,Hush Puppies Prepared From Recipe,Baked Foods,337,13.5,7.7,2.03
699,308,4.817353248596191,Breadfruit,Fruits,103,0.23,1.07,11.0
699,413,4.753206729888916,Reeses Peanut Butter Cups,Sweets,515,30.53,10.24,47.17
699,14,4.496294975280762,Cake White Prepared From Recipe Without Frosting,Baked Foods,357,12.4,5.4,35.49
699,319,4.3791022300720215,Mango Pickled,Fruits,132,0.26,0.56,31.87
699,16,4.259018898010254,Cheesecake Chocolate,Baked Foods,374,25.82,5.97,27.81
699,129,4.138805866241455,Coffee Cafe Mocha,Coffee,64,1.53,2.52,9.42
699,269,4.131012439727783,Crab Soft Shell Coated Fried,Fish,223,11.36,18.93,0.91
699,202,3.9511945247650146,Ice Cream Sandwich Vanilla Light No Sugar Added,Dairy and Egg Products,200,2.86,5.71,6.58
699,191,3.9310784339904785,Goat Milk,Dairy and Egg Products,69,4.14,3.56,4.45
698,385,4.674391269683838,Pretzels Hard Plain Lightly Salted,Snacks,382,3.22,9.57,2.21
698,175,4.394069194793701,Cookies Vanilla Wafers Lower Fat,Cookies,441,15.2,5.0,37.5
698,258,4.371411323547363,Popeyes Spicy Chicken Strips Analyzed 2006,Fast Foods,253,11.2,19.61,0.0
698,174,3.829664945602417,Cookies Vanilla Wafers Higher Fat,Cookies,455,16.41,4.9,35.07
698,330,3.7851908206939697,Pineapple Raw Extra Sweet Variety,Fruits,51,0.11,0.53,10.32
698,294,3.6875462532043457,Shrimp Cooked Ns As To Cooking Method,Fish,212,11.6,15.15,0.91
698,222,3.668721914291382,Egg Creamed,Dairy and Egg Products ,150,10.59,7.7,2.92
698,300,3.4111642837524414,Apricots Canned Heavy Syrup Drained,Fruits,83,0.11,0.64,18.65
698,96,3.400383949279785,Whiskey Sour,Beverages,123,0.08,0.08,16.11
698,168,3.3465051651000977,Cookies Sugar Commercially Prepared Regular (Includes Vanilla),Cookies,464,19.55,5.35,27.31
697,237,4.881688594818115,Burger King Cheeseburger,Fast Foods,286,14.81,14.57,4.49
697,7,4.744935989379883,Bread Wheat Sprouted Toasted,Baked Foods,205,0.0,14.3,2.86
697,245,4.602526664733887,Kfc Fried Chicken Original Recipe Thigh Meat Only Skin And Breading Removed,Fast Foods,175,9.31,22.78,0.0
697,250,4.355771064758301,McDonalds Bacon Egg & Cheese Mcgriddles,Fast Foods,272,13.19,12.03,9.56
697,298,4.181156635284424,Tuna Noodle Casserole With Cream Or White Sauce,Fish,169,7.52,10.19,2.1
697,246,3.902641534805298,Kfc Fried Chicken Original Recipe Wing Meat And Skin With Breading,Fast Foods,297,18.9,21.7,0.0
697,122,3.759026288986206,Quaker Toasted Multigrain Crisps,Breakfast Cereals,372,5.11,12.38,16.34
697,401,3.7353169918060303,Honey-Combed With Peanut Butter,Sweets,473,20.18,8.72,62.68
697,385,3.4002480506896973,Pretzels Hard Plain Lightly Salted,Snacks,382,3.22,9.57,2.21
697,103,3.3690569400787354,Cereal (Kellogg's Low Fat Granola With Raisins),Breakfast Cereals,381,5.2,9.0,27.9
696,305,4.952667236328125,Blueberries Wild Canned Heavy Syrup Drained,Fruits,107,0.34,0.56,19.28
696,178,4.605521202087402,Brie Cheese,Dairy and Egg Products,334,27.68,20.75,0.45
696,261,4.5093278884887695,Subway Cold Cut Sub On White Bread With Lettuce And Tomato,Fast Foods,214,10.04,10.52,3.18
696,385,3.9528565406799316,Pretzels Hard Plain Lightly Salted,Snacks,382,3.22,9.57,2.21
696,256,3.8702285289764404,Popeyes Fried Chicken Mild Wing Meat Only Skin And Breading Removed,Fast Foods,212,9.42,28.94,0.0
696,119,3.660036325454712,Post Shredded Wheat N Bran Spoon-Size,Breakfast Cereals,339,2.06,10.93,0.75
696,371,3.3141403198242188,Crackers Rice And Nuts,Snacks,429,8.85,10.78,0.37
696,54,3.3034512996673584,Mungo Beans (Cooked),Beans and Lentils,105,0.55,7.54,2.01
696,103,2.543139696121216,Cereal (Kellogg's Low Fat Granola With Raisins),Breakfast Cereals,381,5.2,9.0,27.9
696,413,2.197777271270752,Reeses Peanut Butter Cups,Sweets,515,30.53,10.24,47.17
695,268,4.258916854858398,Crab Hard Shell Steamed,Fish,82,0.74,17.76,0.0
695,270,4.127350807189941,Crayfish Boiled Or Steamed,Fish,81,1.19,16.66,0.0
695,343,3.5503764152526855,Pizza Cheese And Vegetables Whole Wheat Thick Crust,Pizza,237,9.99,9.08,2.65
695,102,3.347598075866699,Cereal (Kellogg's Honey Crunch Corn Flakes),Breakfast Cereals,385,1.9,6.8,33.0
695,119,3.1003453731536865,Post Shredded Wheat N Bran Spoon-Size,Breakfast Cereals,339,2.06,10.93,0.75
695,204,2.736487865447998,Lowfat Cottage Cheese (2%),Dairy and Egg Products,81,2.27,10.45,4.0
695,353,2.677386999130249,Pizza Rolls,Pizza,345,10.5,9.19,3.94
695,413,2.4311134815216064,Reeses Peanut Butter Cups,Sweets,515,30.53,10.24,47.17
695,124,2.3453574180603027,Whole Wheat Cereal Cooked Fat Added In Cooking,Breakfast Cereals,60,1.81,1.53,0.06
695,422,2.0303666591644287,Syrups Table Blends Corn Refiner And Sugar,Sweets,319,0.0,0.0,0.0
694,131,4.82603645324707,Coffee Cappuccino Decaffeinated With Non-Dairy Milk,Coffee,22,0.67,0.79,2.53
694,118,4.747984409332275,Oatmeal From Fast Food Plain,Breakfast Cereals,79,2.4,2.6,0.69
694,211,4.71705436706543,Nonfat Cottage Cheese,Dairy and Egg Products,72,0.29,10.34,1.85
694,385,4.7074456214904785,Pretzels Hard Plain Lightly Salted,Snacks,382,3.22,9.57,2.21
694,135,4.668892860412598,Coffee Instant Reconstituted,Coffee,3,0.0,0.1,0.0
694,187,4.607988357543945,Egg White Dried,Dairy and Egg Products,382,0.0,81.1,5.4
694,202,4.5883965492248535,Ice Cream Sandwich Vanilla Light No Sugar Added,Dairy and Egg Products,200,2.86,5.71,6.58
694,98,4.575014591217041,Cereal (General Mills Cheerios Fruity),Breakfast Cereals,381,4.59,5.8,32.2
694,194,4.327409267425537,High Fat Milk (3.7% Fat),Dairy and Egg Products,64,3.66,3.28,0.0
694,191,4.209359645843506,Goat Milk,Dairy and Egg Products,69,4.14,3.56,4.45
693,272,4.863154411315918,Fish Roe,Fish,143,6.42,22.32,0.0
693,64,4.751832962036133,Vegetarian Fillets,Beans and Lentils,290,18.0,23.0,0.8
693,23,4.728475093841553,Hush Puppies Prepared From Recipe,Baked Foods,337,13.5,7.7,2.03
693,117,4.4453959465026855,Oatmeal From Fast Food Maple Flavored,Breakfast Cereals,109,2.2,2.4,9.95
693,199,4.375553607940674,Ice Cream Light Soft Serve Chocolate,Dairy and Egg Products,141,3.69,3.36,19.46
693,96,4.2198615074157715,Whiskey Sour,Beverages,123,0.08,0.08,16.11
693,282,4.190868854522705,Oysters Steamed,Fish,102,3.4,11.37,1.24
693,69,3.797003984451294,Beer,Beverages,43,0.0,0.46,0.0
693,192,3.7547287940979004,Gouda Cheese,Dairy and Egg Products,356,27.44,24.94,2.22
693,97,3.7032299041748047,Cereal (General Mills Cheerios Frosted),Breakfast Cereals,376,4.69,9.0,32.0
692,412,4.658190727233887,Nestle Butterfinger Crisp,Sweets,465,18.33,6.67,48.33
692,193,4.316981792449951,Gruyere Cheese,Dairy and Egg Products,413,32.34,29.81,0.36
692,72,4.309292316436768,Gin And Tonic,Beverages,84,0.0,0.0,6.57
692,256,4.283895015716553,Popeyes Fried Chicken Mild Wing Meat Only Skin And Breading Removed,Fast Foods,212,9.42,28.94,0.0
692,385,4.0619964599609375,Pretzels Hard Plain Lightly Salted,Snacks,382,3.22,9.57,2.21
692,413,4.000044345855713,Reeses Peanut Butter Cups,Sweets,515,30.53,10.24,47.17
692,328,3.9872047901153564,Pineapple Canned Heavy Syrup Pack Solids And Liquids,Fruits,78,0.11,0.35,16.9
692,119,3.518801212310791,Post Shredded Wheat N Bran Spoon-Size,Breakfast Cereals,339,2.06,10.93,0.75
692,300,2.766188383102417,Apricots Canned Heavy Syrup Drained,Fruits,83,0.11,0.64,18.65
692,291,2.7568116188049316,Scallops Steamed Or Boiled,Fish,137,0.98,24.01,0.0
691,304,4.8863749504089355,Blueberries,Fruits,57,0.33,0.74,9.96
691,98,4.740926742553711,Cereal (General Mills Cheerios Fruity),Breakfast Cereals,381,4.59,5.8,32.2
691,119,4.418761730194092,Post Shredded Wheat N Bran Spoon-Size,Breakfast Cereals,339,2.06,10.93,0.75
691,357,3.3837673664093018,Pizza With Meat And Fruit Medium Crust,Pizza,234,8.58,10.98,4.3
691,256,3.21925687789917,Popeyes Fried Chicken Mild Wing Meat Only Skin And Breading Removed,Fast Foods,212,9.42,28.94,0.0
691,413,3.121244430541992,Reeses Peanut Butter Cups,Sweets,515,30.53,10.24,47.17
691,50,2.859433889389038,Loaf Lentil,Beans and Lentils,72,2.41,2.2,1.67
691,271,2.2848429679870605,Crayfish Coated Fried,Fish,218,11.55,17.24,0.91
691,422,2.2685515880584717,Syrups Table Blends Corn Refiner And Sugar,Sweets,319,0.0,0.0,0.0
691,128,2.2681710720062256,Coffee Cafe Con Leche Decaffeinated,Coffee,39,1.09,1.65,5.01
690,88,4.8061933517456055,Rum,Beverages,231,0.0,0.0,0.0
690,53,4.677121162414551,Mothbeans Mature Seeds Raw,Beans and Lentils,343,1.61,22.94,0.0
690,1,4.665904998779297,Bread Cinnamon,Baked Foods,253,5.29,7.05,14.11
690,98,4.66546630859375,Cereal (General Mills Cheerios Fruity),Breakfast Cereals,381,4.59,5.8,32.2
690,106,4.287904739379883,Cereal Granola,Breakfast Cereals,381,5.2,9.0,27.9
690,158,4.123966217041016,Cookies Chocolate Sandwich With Creme Filling Regular Chocolate-Coated,Cookies,481,26.4,3.6,49.58
690,194,4.077115535736084,High Fat Milk (3.7% Fat),Dairy and Egg Products,64,3.66,3.28,0.0
690,413,3.6783690452575684,Reeses Peanut Butter Cups,Sweets,515,30.53,10.24,47.17
690,103,3.647613525390625,Cereal (Kellogg's Low Fat Granola With Raisins),Breakfast Cereals,381,5.2,9.0,27.9
690,119,3.579258918762207,Post Shredded Wheat N Bran Spoon-Size,Breakfast Cereals,339,2.06,10.93,0.75
689,250,4.8851189613342285,McDonalds Bacon Egg & Cheese Mcgriddles,Fast Foods,272,13.19,12.03,9.56
689,222,4.718156337738037,Egg Creamed,Dairy and Egg Products ,150,10.59,7.7,2.92
689,118,4.669637203216553,Oatmeal From Fast Food Plain,Breakfast Cereals,79,2.4,2.6,0.69
689,109,4.080905437469482,Cornmeal Puerto Rican Style,Breakfast Cereals,148,2.17,4.05,17.93
689,298,4.060739994049072,Tuna Noodle Casserole With Cream Or White Sauce,Fish,169,7.52,10.19,2.1
689,1,3.6464433670043945,Bread Cinnamon,Baked Foods,253,5.29,7.05,14.11
689,121,3.5211374759674072,Quaker Quaker Multigrain Oatmeal Dry,Breakfast Cereals,334,2.73,12.64,2.46
689,120,3.4704909324645996,Quaker Instant Oatmeal Raisin And Spice Dry,Breakfast Cereals,360,4.0,9.11,35.65
689,419,3.0106735229492188,Syrup Maple Canadian,Sweets,270,0.0,0.0,59.92
689,69,2.77681303024292,Beer,Beverages,43,0.0,0.46,0.0
688,288,4.951117515563965,Scallops Coated Baked Or Broiled Fat Not Added In Cooking,Fish,134,1.22,13.82,1.14
688,329,4.6773905754089355,Pineapple Canned Juice Pack Drained,Fruits,60,0.11,0.51,14.26
688,332,4.628564834594727,Raisins,Fruits,299,0.25,3.3,65.18
688,296,4.626021862030029,Trout Smoked,Fish,251,10.99,35.47,0.0
688,422,4.355438232421875,Syrups Table Blends Corn Refiner And Sugar,Sweets,319,0.0,0.0,0.0
688,341,4.333066940307617,Pizza Cheese And Vegetables Gluten-Free Thick Crust,Pizza,228,10.86,6.41,2.97
