userID,itemID,prediction,name,category,calories,fat,protein,sugars
736,288,0.8096983432769775,Scallops Coated Baked Or Broiled Fat Not Added In Cooking,Fish,134,1.22,13.82,1.14
736,117,0.7987505197525024,Oatmeal From Fast Food Maple Flavored,Breakfast Cereals,109,2.2,2.4,9.95
736,7,0.7883982062339783,Bread Wheat Sprouted Toasted,Baked Foods,205,0.0,14.3,2.86
736,121,0.7645440101623535,Quaker Quaker Multigrain Oatmeal Dry,Breakfast Cereals,334,2.73,12.64,2.46
736,1,0.7451630234718323,Bread Cinnamon,Baked Foods,253,5.29,7.05,14.11
736,9,0.7414746880531311,Bread Whole-Wheat Prepared From Recipe Toasted,Baked Foods,305,5.9,9.2,4.22
736,245,0.7001851797103882,Kfc Fried Chicken Original Recipe Thigh Meat Only Skin And Breading Removed,Fast Foods,175,9.31,22.78,0.0
735,294,0.8930133581161499,Shrimp Cooked Ns As To Cooking Method,Fish,212,11.6,15.15,0.91
735,15,0.855371356010437,Cheese Croissants,Baked Foods,414,20.9,9.2,11.35
735,14,0.7981240749359131,Cake White Prepared From Recipe Without Frosting,Baked Foods,357,12.4,5.4,35.49
735,257,0.7856689691543579,Popeyes Mild Chicken Strips Analyzed 2006,Fast Foods,271,13.01,19.2,0.0
735,268,0.7516492605209351,Crab Hard Shell Steamed,Fish,82,0.74,17.76,0.0
735,111,0.7331464290618896,Cream Of Wheat Instant Made With Non-Dairy Milk Ns As To Fat Added In Cooking,Breakfast Cereals,106,3.01,2.39,6.15
735,121,0.7147314548492432,Quaker Quaker Multigrain Oatmeal Dry,Breakfast Cereals,334,2.73,12.64,2.46
735,151,0.6979656219482422,Cookies Butter Commercially Prepared Enriched,Cookies,467,18.8,6.1,20.24
735,19,0.6848717927932739,Doughnuts Cake-Type Chocolate Sugared Or Glazed,Baked Foods,417,19.9,4.5,31.92
735,137,0.6829021573066711,Coffee Latte Decaffeinated,Coffee,43,1.68,2.77,4.23
734,168,0.8685706853866577,Cookies Sugar Commercially Prepared Regular (Includes Vanilla),Cookies,464,19.55,5.35,27.31
734,181,0.8682848811149597,Cheddar Cheese (Non-Fat Or Fat Free),Dairy and Egg Products,157,0.0,32.14,0.0
734,1,0.8279210329055786,Bread Cinnamon,Baked Foods,253,5.29,7.05,14.11
734,216,0.7952231764793396,Yogurt Greek Nonfat Vanilla Chobani,Dairy and Egg Products,71,0.22,9.07,7.61
734,151,0.7582519054412842,Cookies Butter Commercially Prepared Enriched,Cookies,467,18.8,6.1,20.24
734,153,0.7396190762519836,Cookies Chocolate Chip Commercially Prepared Regular Lower Fat,Cookies,451,17.91,5.97,32.84
734,69,0.7254142761230469,Beer,Beverages,43,0.0,0.46,0.0
734,194,0.6942828297615051,High Fat Milk (3.7% Fat),Dairy and Egg Products,64,3.66,3.28,0.0
734,135,0.6861491203308105,Coffee Instant Reconstituted,Coffee,3,0.0,0.1,0.0
734,88,0.6348567008972168,Rum,Beverages,231,0.0,0.0,0.0
733,285,0.9558612108230591,Scallops Baked Or Broiled Fat Added In Cooking,Fish,114,4.17,14.39,0.03
733,50,0.9554097056388855,Loaf Lentil,Beans and Lentils,72,2.41,2.2,1.67
733,15,0.9199200868606567,Cheese Croissants,Baked Foods,414,20.9,9.2,11.35
733,93,0.8471691608428955,Vodka And Soda,Beverages,59,0.0,0.0,0.0
733,25,0.8364541530609131,Beans And Franks,Beans and Lentils,138,5.22,6.74,6.17
733,257,0.8147234916687012,Popeyes Mild Chicken Strips Analyzed 2006,Fast Foods,271,13.01,19.2,0.0
733,111,0.8000262975692749,Cream Of Wheat Instant Made With Non-Dairy Milk Ns As To Fat Added In Cooking,Breakfast Cereals,106,3.01,2.39,6.15
733,181,0.7918061017990112,Cheddar Cheese (Non-Fat Or Fat Free),Dairy and Egg Products,157,0.0,32.14,0.0
733,288,0.7857911586761475,Scallops Coated Baked Or Broiled Fat Not Added In Cooking,Fish,134,1.22,13.82,1.14
733,294,0.7503030300140381,Shrimp Cooked Ns As To Cooking Method,Fish,212,11.6,15.15,0.91
732,258,0.9629510641098022,Popeyes Spicy Chicken Strips Analyzed 2006,Fast Foods,253,11.2,19.61,0.0
732,302,0.9268589019775391,Blackberries Canned Heavy Syrup Solids And Liquids,Fruits,92,0.14,1.31,19.7
732,313,0.9189800024032593,Gala Apples,Fruits,57,0.12,0.25,10.37
732,333,0.8735321760177612,Raisins Seeded,Fruits,296,0.54,2.52,0.0
732,272,0.8389942049980164,Fish Roe,Fish,143,6.42,22.32,0.0
732,315,0.8247653245925903,Granny Smith Apples,Fruits,58,0.19,0.44,9.59
732,270,0.758713960647583,Crayfish Boiled Or Steamed,Fish,81,1.19,16.66,0.0
732,268,0.7411437034606934,Crab Hard Shell Steamed,Fish,82,0.74,17.76,0.0
732,271,0.7399353981018066,Crayfish Coated Fried,Fish,218,11.55,17.24,0.91
732,259,0.7319329977035522,Subway B.l.t. Sub On White Bread With Bacon Lettuce And Tomato,Fast Foods,205,6.41,10.06,3.61
731,174,0.8134059906005859,Cookies Vanilla Wafers Higher Fat,Cookies,455,16.41,4.9,35.07
731,135,0.8120104074478149,Coffee Instant Reconstituted,Coffee,3,0.0,0.1,0.0
731,210,0.7677964568138123,Neufchatel Cheese,Dairy and Egg Products,253,22.78,9.15,3.19
731,173,0.762100875377655,Cookies Vanilla Sandwich With Creme Filling,Cookies,483,20.0,4.5,39.3
731,204,0.7069121599197388,Lowfat Cottage Cheese (2%),Dairy and Egg Products,81,2.27,10.45,4.0
731,211,0.6872539520263672,Nonfat Cottage Cheese,Dairy and Egg Products,72,0.29,10.34,1.85
731,50,0.6772493124008179,Loaf Lentil,Beans and Lentils,72,2.41,2.2,1.67
731,98,0.6702479124069214,Cereal (General Mills Cheerios Fruity),Breakfast Cereals,381,4.59,5.8,32.2
731,172,0.6365667581558228,Cookies Sugar Wafers With Creme Filling Regular,Cookies,502,23.24,3.84,42.95
731,89,0.6246208548545837,Rum And Cola,Beverages,89,0.19,0.0,7.48
730,9,0.8350727558135986,Bread Whole-Wheat Prepared From Recipe Toasted,Baked Foods,305,5.9,9.2,4.22
730,118,0.8022414445877075,Oatmeal From Fast Food Plain,Breakfast Cereals,79,2.4,2.6,0.69
730,222,0.7992047667503357,Egg Creamed,Dairy and Egg Products ,150,10.59,7.7,2.92
730,127,0.777617335319519,Coffee Cafe Con Leche,Coffee,39,1.08,1.64,4.93
730,25,0.7380270957946777,Beans And Franks,Beans and Lentils,138,5.22,6.74,6.17
730,111,0.733202338218689,Cream Of Wheat Instant Made With Non-Dairy Milk Ns As To Fat Added In Cooking,Breakfast Cereals,106,3.01,2.39,6.15
730,288,0.723401665687561,Scallops Coated Baked Or Broiled Fat Not Added In Cooking,Fish,134,1.22,13.82,1.14
730,245,0.6863383054733276,Kfc Fried Chicken Original Recipe Thigh Meat Only Skin And Breading Removed,Fast Foods,175,9.31,22.78,0.0
730,282,0.6246045231819153,Oysters Steamed,Fish,102,3.4,11.37,1.24
730,255,0.6241022348403931,Popeyes Fried Chicken Mild Wing Meat And Skin With Breading,Fast Foods,338,22.48,20.4,0.0
729,302,0.9516466856002808,Blackberries Canned Heavy Syrup Solids And Liquids,Fruits,92,0.14,1.31,19.7
729,258,0.9461718797683716,Popeyes Spicy Chicken Strips Analyzed 2006,Fast Foods,253,11.2,19.61,0.0
729,286,0.9055991172790527,Scallops Baked Or Broiled Fat Not Added In Cooking,Fish,85,0.6,14.81,0.04
729,269,0.867848813533783,Crab Soft Shell Coated Fried,Fish,223,11.36,18.93,0.91
729,270,0.785741925239563,Crayfish Boiled Or Steamed,Fish,81,1.19,16.66,0.0
729,307,0.7781516313552856,Boysenberries Canned Heavy Syrup,Fruits,88,0.12,0.99,0.0
729,271,0.7750574350357056,Crayfish Coated Fried,Fish,218,11.55,17.24,0.91
729,303,0.7711074948310852,Blackberries Frozen Unsweetened,Fruits,64,0.43,1.18,10.67
729,315,0.7699567675590515,Granny Smith Apples,Fruits,58,0.19,0.44,9.59
729,326,0.7669558525085449,Pineapple (Traditional),Fruits,45,0.13,0.55,8.29
728,258,0.9573628902435303,Popeyes Spicy Chicken Strips Analyzed 2006,Fast Foods,253,11.2,19.61,0.0
728,294,0.9464771747589111,Shrimp Cooked Ns As To Cooking Method,Fish,212,11.6,15.15,0.91
728,288,0.9213894605636597,Scallops Coated Baked Or Broiled Fat Not Added In Cooking,Fish,134,1.22,13.82,1.14
728,269,0.859447717666626,Crab Soft Shell Coated Fried,Fish,223,11.36,18.93,0.91
728,268,0.8398185968399048,Crab Hard Shell Steamed,Fish,82,0.74,17.76,0.0
728,9,0.8381671905517578,Bread Whole-Wheat Prepared From Recipe Toasted,Baked Foods,305,5.9,9.2,4.22
728,276,0.8116422891616821,Lobster Cooked Ns As To Cooking Method,Fish,88,0.85,18.88,0.0
728,275,0.8110306262969971,Fish Salmon Chum Canned Drained Solids With Bone,Fish,141,5.5,21.43,0.0
728,245,0.772615373134613,Kfc Fried Chicken Original Recipe Thigh Meat Only Skin And Breading Removed,Fast Foods,175,9.31,22.78,0.0
728,7,0.7641076445579529,Bread Wheat Sprouted Toasted,Baked Foods,205,0.0,14.3,2.86
727,200,0.7766032218933105,Ice Cream Sandwich,Dairy and Egg Products,237,8.57,4.29,18.57
727,4,0.7762895822525024,Bread Stuffing Cornbread Dry Mix,Baked Foods,389,4.2,10.0,13.16
727,218,0.6777902245521545,Chocolate Milk Made From Sugar Free Syrup With Low Fat Milk,Dairy and Egg Products ,42,1.1,3.31,4.58
727,182,0.6496641635894775,Cottage Cheese (Blended With Fruit),Dairy and Egg Products,97,3.85,10.69,2.38
727,77,0.5984934568405151,Kamikaze,Beverages,201,0.1,0.06,6.96
727,215,0.5805095434188843,Whole Milk,Dairy and Egg Products,61,3.25,3.15,5.05
727,151,0.5261267423629761,Cookies Butter Commercially Prepared Enriched,Cookies,467,18.8,6.1,20.24
727,99,0.516330897808075,Cereal (General Mills Golden Grahams),Breakfast Cereals,374,3.2,5.3,35.0
727,97,0.4985842704772949,Cereal (General Mills Cheerios Frosted),Breakfast Cereals,376,4.69,9.0,32.0
727,31,0.49343153834342957,Black Bean Salad,Beans and Lentils,109,3.88,3.92,3.57
726,258,0.9639369249343872,Popeyes Spicy Chicken Strips Analyzed 2006,Fast Foods,253,11.2,19.61,0.0
726,288,0.956132173538208,Scallops Coated Baked Or Broiled Fat Not Added In Cooking,Fish,134,1.22,13.82,1.14
726,237,0.9398342370986938,Burger King Cheeseburger,Fast Foods,286,14.81,14.57,4.49
726,286,0.8752157092094421,Scallops Baked Or Broiled Fat Not Added In Cooking,Fish,85,0.6,14.81,0.04
726,245,0.8457402586936951,Kfc Fried Chicken Original Recipe Thigh Meat Only Skin And Breading Removed,Fast Foods,175,9.31,22.78,0.0
726,282,0.8201794624328613,Oysters Steamed,Fish,102,3.4,11.37,1.24
726,118,0.8126181364059448,Oatmeal From Fast Food Plain,Breakfast Cereals,79,2.4,2.6,0.69
726,121,0.806773841381073,Quaker Quaker Multigrain Oatmeal Dry,Breakfast Cereals,334,2.73,12.64,2.46
726,298,0.7911195755004883,Tuna Noodle Casserole With Cream Or White Sauce,Fish,169,7.52,10.19,2.1
726,125,0.7902957201004028,Coffee Bottled/canned Light,Coffee,35,0.72,1.25,5.97
725,269,0.8721132278442383,Crab Soft Shell Coated Fried,Fish,223,11.36,18.93,0.91
725,268,0.8719794750213623,Crab Hard Shell Steamed,Fish,82,0.74,17.76,0.0
725,272,0.7692112326622009,Fish Roe,Fish,143,6.42,22.32,0.0
725,289,0.6928335428237915,Scallops Coated Fried,Fish,211,11.14,13.78,0.91
725,237,0.6717811226844788,Burger King Cheeseburger,Fast Foods,286,14.81,14.57,4.49
725,271,0.6307435631752014,Crayfish Coated Fried,Fish,218,11.55,17.24,0.91
725,302,0.6175207495689392,Blackberries Canned Heavy Syrup Solids And Liquids,Fruits,92,0.14,1.31,19.7
725,275,0.613332211971283,Fish Salmon Chum Canned Drained Solids With Bone,Fish,141,5.5,21.43,0.0
725,50,0.6094551086425781,Loaf Lentil,Beans and Lentils,72,2.41,2.2,1.67
725,127,0.6052956581115723,Coffee Cafe Con Leche,Coffee,39,1.08,1.64,4.93
724,315,0.957231342792511,Granny Smith Apples,Fruits,58,0.19,0.44,9.59
724,270,0.9347419738769531,Crayfish Boiled Or Steamed,Fish,81,1.19,16.66,0.0
724,303,0.927223801612854,Blackberries Frozen Unsweetened,Fruits,64,0.43,1.18,10.67
724,340,0.9120823740959167,Watermelon,Fruits,30,0.15,0.61,6.2
724,292,0.9035435914993286,Shrimp Baked Or Broiled Made With Butter,Fish,112,4.23,16.25,0.04
724,319,0.8922326564788818,Mango Pickled,Fruits,132,0.26,0.56,31.87
724,339,0.8780289888381958,Tangerines (Mandarin Oranges) Canned Juice Pack,Fruits,37,0.03,0.62,8.87
724,321,0.8718494176864624,Orange Juice,Fruits,45,0.2,0.7,8.4
724,334,0.8469398021697998,Raspberries,Fruits,52,0.65,1.2,4.42
724,316,0.7850049734115601,Kiwifruit,Fruits,61,0.52,1.14,8.99
723,100,0.9280490875244141,Cereal (Kellogg's Froot Loops Marshmallow),Breakfast Cereals,376,2.79,4.59,49.9
723,181,0.9060535430908203,Cheddar Cheese (Non-Fat Or Fat Free),Dairy and Egg Products,157,0.0,32.14,0.0
723,98,0.8930912017822266,Cereal (General Mills Cheerios Fruity),Breakfast Cereals,381,4.59,5.8,32.2
723,127,0.777051568031311,Coffee Cafe Con Leche,Coffee,39,1.08,1.64,4.93
723,121,0.7500274181365967,Quaker Quaker Multigrain Oatmeal Dry,Breakfast Cereals,334,2.73,12.64,2.46
723,7,0.7430367469787598,Bread Wheat Sprouted Toasted,Baked Foods,205,0.0,14.3,2.86
723,173,0.7371634244918823,Cookies Vanilla Sandwich With Creme Filling,Cookies,483,20.0,4.5,39.3
723,135,0.6746509075164795,Coffee Instant Reconstituted,Coffee,3,0.0,0.1,0.0
723,151,0.6679319739341736,Cookies Butter Commercially Prepared Enriched,Cookies,467,18.8,6.1,20.24
723,204,0.634341835975647,Lowfat Cottage Cheese (2%),Dairy and Egg Products,81,2.27,10.45,4.0
722,258,0.9412014484405518,Popeyes Spicy Chicken Strips Analyzed 2006,Fast Foods,253,11.2,19.61,0.0
722,288,0.9286952018737793,Scallops Coated Baked Or Broiled Fat Not Added In Cooking,Fish,134,1.22,13.82,1.14
722,245,0.8048323392868042,Kfc Fried Chicken Original Recipe Thigh Meat Only Skin And Breading Removed,Fast Foods,175,9.31,22.78,0.0
722,257,0.7769750952720642,Popeyes Mild Chicken Strips Analyzed 2006,Fast Foods,271,13.01,19.2,0.0
722,9,0.7475523948669434,Bread Whole-Wheat Prepared From Recipe Toasted,Baked Foods,305,5.9,9.2,4.22
722,1,0.7323272824287415,Bread Cinnamon,Baked Foods,253,5.29,7.05,14.11
722,15,0.7162405252456665,Cheese Croissants,Baked Foods,414,20.9,9.2,11.35
722,50,0.714450478553772,Loaf Lentil,Beans and Lentils,72,2.41,2.2,1.67
722,222,0.7094065546989441,Egg Creamed,Dairy and Egg Products ,150,10.59,7.7,2.92
722,268,0.6635727286338806,Crab Hard Shell Steamed,Fish,82,0.74,17.76,0.0
721,272,0.6903815865516663,Fish Roe,Fish,143,6.42,22.32,0.0
721,100,0.6036010980606079,Cereal (Kellogg's Froot Loops Marshmallow),Breakfast Cereals,376,2.79,4.59,49.9
721,238,0.587219774723053,Burger King Chicken Strips,Fast Foods,292,15.25,18.2,0.0
721,66,0.5481138825416565,100 Proof Liquor,Beverages,295,0.0,0.0,0.0
721,271,0.541368842124939,Crayfish Coated Fried,Fish,218,11.55,17.24,0.91
721,12,0.5353679656982422,Cake Pudding-Type White Enriched Dry Mix,Baked Foods,423,9.5,3.9,48.95
721,270,0.4895039200782776,Crayfish Boiled Or Steamed,Fish,81,1.19,16.66,0.0
721,79,0.4854959547519684,Manhattan,Beverages,222,0.0,0.03,1.03
721,234,0.4795926511287689,Kefir Ns As To Fat Content,Dairy and Egg Products ,52,0.92,3.59,6.91
721,275,0.4605686664581299,Fish Salmon Chum Canned Drained Solids With Bone,Fish,141,5.5,21.43,0.0
720,300,0.9917978048324585,Apricots Canned Heavy Syrup Drained,Fruits,83,0.11,0.64,18.65
720,288,0.9732124209403992,Scallops Coated Baked Or Broiled Fat Not Added In Cooking,Fish,134,1.22,13.82,1.14
720,294,0.9561282992362976,Shrimp Cooked Ns As To Cooking Method,Fish,212,11.6,15.15,0.91
720,270,0.9095813035964966,Crayfish Boiled Or Steamed,Fish,81,1.19,16.66,0.0
720,271,0.8952422142028809,Crayfish Coated Fried,Fish,218,11.55,17.24,0.91
720,245,0.8767305016517639,Kfc Fried Chicken Original Recipe Thigh Meat Only Skin And Breading Removed,Fast Foods,175,9.31,22.78,0.0
720,292,0.8646284937858582,Shrimp Baked Or Broiled Made With Butter,Fish,112,4.23,16.25,0.04
720,289,0.8581675291061401,Scallops Coated Fried,Fish,211,11.14,13.78,0.91
720,259,0.8519027233123779,Subway B.l.t. Sub On White Bread With Bacon Lettuce And Tomato,Fast Foods,205,6.41,10.06,3.61
720,303,0.8052060604095459,Blackberries Frozen Unsweetened,Fruits,64,0.43,1.18,10.67
719,1,0.8261222839355469,Bread Cinnamon,Baked Foods,253,5.29,7.05,14.11
719,100,0.8115630149841309,Cereal (Kellogg's Froot Loops Marshmallow),Breakfast Cereals,376,2.79,4.59,49.9
719,15,0.8037941455841064,Cheese Croissants,Baked Foods,414,20.9,9.2,11.35
719,181,0.7650026679039001,Cheddar Cheese (Non-Fat Or Fat Free),Dairy and Egg Products,157,0.0,32.14,0.0
719,117,0.7479572296142578,Oatmeal From Fast Food Maple Flavored,Breakfast Cereals,109,2.2,2.4,9.95
719,111,0.7385534644126892,Cream Of Wheat Instant Made With Non-Dairy Milk Ns As To Fat Added In Cooking,Breakfast Cereals,106,3.01,2.39,6.15
719,151,0.728461742401123,Cookies Butter Commercially Prepared Enriched,Cookies,467,18.8,6.1,20.24
719,25,0.728203296661377,Beans And Franks,Beans and Lentils,138,5.22,6.74,6.17
719,125,0.7009971141815186,Coffee Bottled/canned Light,Coffee,35,0.72,1.25,5.97
719,258,0.6667265892028809,Popeyes Spicy Chicken Strips Analyzed 2006,Fast Foods,253,11.2,19.61,0.0
718,237,0.9526660442352295,Burger King Cheeseburger,Fast Foods,286,14.81,14.57,4.49
718,117,0.9125639200210571,Oatmeal From Fast Food Maple Flavored,Breakfast Cereals,109,2.2,2.4,9.95
718,1,0.8981968760490417,Bread Cinnamon,Baked Foods,253,5.29,7.05,14.11
718,294,0.8956935405731201,Shrimp Cooked Ns As To Cooking Method,Fish,212,11.6,15.15,0.91
718,258,0.8718528151512146,Popeyes Spicy Chicken Strips Analyzed 2006,Fast Foods,253,11.2,19.61,0.0
718,125,0.8157415390014648,Coffee Bottled/canned Light,Coffee,35,0.72,1.25,5.97
718,50,0.8154796361923218,Loaf Lentil,Beans and Lentils,72,2.41,2.2,1.67
718,298,0.7988439798355103,Tuna Noodle Casserole With Cream Or White Sauce,Fish,169,7.52,10.19,2.1
718,7,0.7979601621627808,Bread Wheat Sprouted Toasted,Baked Foods,205,0.0,14.3,2.86
718,181,0.7784136533737183,Cheddar Cheese (Non-Fat Or Fat Free),Dairy and Egg Products,157,0.0,32.14,0.0
717,276,0.9506775140762329,Lobster Cooked Ns As To Cooking Method,Fish,88,0.85,18.88,0.0
717,9,0.8720159530639648,Bread Whole-Wheat Prepared From Recipe Toasted,Baked Foods,305,5.9,9.2,4.22
717,257,0.8648717403411865,Popeyes Mild Chicken Strips Analyzed 2006,Fast Foods,271,13.01,19.2,0.0
717,273,0.8593131303787231,Fish Roughy Orange Raw,Fish,76,0.7,16.41,0.0
717,255,0.8550683856010437,Popeyes Fried Chicken Mild Wing Meat And Skin With Breading,Fast Foods,338,22.48,20.4,0.0
717,275,0.827582061290741,Fish Salmon Chum Canned Drained Solids With Bone,Fish,141,5.5,21.43,0.0
717,272,0.8193635940551758,Fish Roe,Fish,143,6.42,22.32,0.0
717,15,0.8147557973861694,Cheese Croissants,Baked Foods,414,20.9,9.2,11.35
717,1,0.7879242300987244,Bread Cinnamon,Baked Foods,253,5.29,7.05,14.11
717,248,0.7750701904296875,Kfc Popcorn Chicken,Fast Foods,351,21.74,17.67,0.0
716,89,0.9319100379943848,Rum And Cola,Beverages,89,0.19,0.0,7.48
716,71,0.8846604824066162,Budweiser Beer,Beverages,41,0.0,0.36,0.0
716,8,0.7499282956123352,Bread Whole-Wheat Prepared From Recipe,Baked Foods,278,5.4,8.4,3.84
716,77,0.6709691882133484,Kamikaze,Beverages,201,0.1,0.06,6.96
716,100,0.6597903966903687,Cereal (Kellogg's Froot Loops Marshmallow),Breakfast Cereals,376,2.79,4.59,49.9
716,15,0.6384761333465576,Cheese Croissants,Baked Foods,414,20.9,9.2,11.35
716,182,0.6278245449066162,Cottage Cheese (Blended With Fruit),Dairy and Egg Products,97,3.85,10.69,2.38
716,66,0.6153329610824585,100 Proof Liquor,Beverages,295,0.0,0.0,0.0
716,87,0.6148161292076111,Pina Colada,Beverages,151,2.13,0.36,17.58
716,164,0.5782591700553894,Cookies Peanut Butter Commercially Prepared Regular,Cookies,473,23.82,8.92,28.58
715,210,0.8828827738761902,Neufchatel Cheese,Dairy and Egg Products,253,22.78,9.15,3.19
715,226,0.7642988562583923,Egg Salad Made With Mayonnaise,Dairy and Egg Products ,257,23.14,10.26,1.01
715,127,0.67886883020401,Coffee Cafe Con Leche,Coffee,39,1.08,1.64,4.93
715,186,0.6600731611251831,Egg Omelet,Dairy and Egg Products,154,11.66,10.57,0.31
715,77,0.6362888216972351,Kamikaze,Beverages,201,0.1,0.06,6.96
715,62,0.6328669786453247,Stewed Chickpeas Puerto Rican Style,Beans and Lentils,89,3.91,4.11,1.86
715,230,0.6204469799995422,Goose Egg Cooked,Dairy and Egg Products ,209,14.97,15.64,1.06
715,55,0.6203303337097168,Papad,Beans and Lentils,371,3.25,25.56,0.0
715,200,0.5664063096046448,Ice Cream Sandwich,Dairy and Egg Products,237,8.57,4.29,18.57
715,151,0.5546095967292786,Cookies Butter Commercially Prepared Enriched,Cookies,467,18.8,6.1,20.24
714,125,0.8658468723297119,Coffee Bottled/canned Light,Coffee,35,0.72,1.25,5.97
714,222,0.8332046866416931,Egg Creamed,Dairy and Egg Products ,150,10.59,7.7,2.92
714,25,0.8142544031143188,Beans And Franks,Beans and Lentils,138,5.22,6.74,6.17
714,298,0.8142315745353699,Tuna Noodle Casserole With Cream Or White Sauce,Fish,169,7.52,10.19,2.1
714,147,0.679141104221344,Iced Coffee Brewed,Coffee,1,0.02,0.09,0.0
714,273,0.6671050786972046,Fish Roughy Orange Raw,Fish,76,0.7,16.41,0.0
714,127,0.6442033648490906,Coffee Cafe Con Leche,Coffee,39,1.08,1.64,4.93
714,245,0.6033917665481567,Kfc Fried Chicken Original Recipe Thigh Meat Only Skin And Breading Removed,Fast Foods,175,9.31,22.78,0.0
714,248,0.5847387313842773,Kfc Popcorn Chicken,Fast Foods,351,21.74,17.67,0.0
714,235,0.48089689016342163,Quail Egg Canned,Dairy and Egg Products ,178,12.51,14.72,0.45
713,258,0.9402030110359192,Popeyes Spicy Chicken Strips Analyzed 2006,Fast Foods,253,11.2,19.61,0.0
713,288,0.8719024062156677,Scallops Coated Baked Or Broiled Fat Not Added In Cooking,Fish,134,1.22,13.82,1.14
713,303,0.8287203907966614,Blackberries Frozen Unsweetened,Fruits,64,0.43,1.18,10.67
713,326,0.823479950428009,Pineapple (Traditional),Fruits,45,0.13,0.55,8.29
713,333,0.8127002120018005,Raisins Seeded,Fruits,296,0.54,2.52,0.0
713,328,0.8021539449691772,Pineapple Canned Heavy Syrup Pack Solids And Liquids,Fruits,78,0.11,0.35,16.9
713,271,0.7394676208496094,Crayfish Coated Fried,Fish,218,11.55,17.24,0.91
713,292,0.7259058952331543,Shrimp Baked Or Broiled Made With Butter,Fish,112,4.23,16.25,0.04
713,339,0.7116068601608276,Tangerines (Mandarin Oranges) Canned Juice Pack,Fruits,37,0.03,0.62,8.87
713,268,0.708503007888794,Crab Hard Shell Steamed,Fish,82,0.74,17.76,0.0
712,70,0.8997869491577148,Brandy And Cola,Beverages,89,0.19,0.0,7.48
712,216,0.842942476272583,Yogurt Greek Nonfat Vanilla Chobani,Dairy and Egg Products,71,0.22,9.07,7.61
712,145,0.7903475761413574,Frozen Mocha Coffee Drink Decaffeinated Nonfat,Coffee,59,0.06,1.52,12.32
712,186,0.7402663826942444,Egg Omelet,Dairy and Egg Products,154,11.66,10.57,0.31
712,155,0.7063887119293213,Cookies Chocolate Chip Commercially Prepared Special Dietary,Cookies,450,16.8,3.9,39.81
712,161,0.6135696172714233,Cookies Chocolate Wafers,Cookies,433,14.2,6.6,37.43
712,56,0.613118588924408,Peas Dry Cooked With Pork,Beans and Lentils,169,7.41,9.23,2.24
712,217,0.6026672124862671,Buttermilk Low Fat (1%),Dairy and Egg Products ,40,0.88,3.31,4.79
712,86,0.5967245101928711,Old Fashioned,Beverages,162,0.03,0.18,5.65
712,153,0.5918176770210266,Cookies Chocolate Chip Commercially Prepared Regular Lower Fat,Cookies,451,17.91,5.97,32.84
711,174,0.8180891275405884,Cookies Vanilla Wafers Higher Fat,Cookies,455,16.41,4.9,35.07
711,210,0.7724994421005249,Neufchatel Cheese,Dairy and Egg Products,253,22.78,9.15,3.19
711,1,0.7418268918991089,Bread Cinnamon,Baked Foods,253,5.29,7.05,14.11
711,153,0.7198406457901001,Cookies Chocolate Chip Commercially Prepared Regular Lower Fat,Cookies,451,17.91,5.97,32.84
711,100,0.7140530347824097,Cereal (Kellogg's Froot Loops Marshmallow),Breakfast Cereals,376,2.79,4.59,49.9
711,56,0.6816779375076294,Peas Dry Cooked With Pork,Beans and Lentils,169,7.41,9.23,2.24
711,28,0.6713067293167114,Beans Black Mature Seeds Cooked Boiled With Salt,Beans and Lentils,132,0.54,8.86,0.32
711,15,0.6383234262466431,Cheese Croissants,Baked Foods,414,20.9,9.2,11.35
711,234,0.6300501227378845,Kefir Ns As To Fat Content,Dairy and Egg Products ,52,0.92,3.59,6.91
711,194,0.6282757520675659,High Fat Milk (3.7% Fat),Dairy and Egg Products,64,3.66,3.28,0.0
710,288,0.6616822481155396,Scallops Coated Baked Or Broiled Fat Not Added In Cooking,Fish,134,1.22,13.82,1.14
710,7,0.5750344395637512,Bread Wheat Sprouted Toasted,Baked Foods,205,0.0,14.3,2.86
710,11,0.5633318424224854,Cake Pound Commercially Prepared Butter (Includes Fresh And Frozen),Baked Foods,353,13.96,5.0,33.36
710,98,0.5412636995315552,Cereal (General Mills Cheerios Fruity),Breakfast Cereals,381,4.59,5.8,32.2
710,55,0.48220497369766235,Papad,Beans and Lentils,371,3.25,25.56,0.0
710,59,0.4537239074707031,Sandwich Spread Meatless,Beans and Lentils,149,9.0,8.0,1.9
710,96,0.449903666973114,Whiskey Sour,Beverages,123,0.08,0.08,16.11
710,195,0.44602447748184204,Hot Cocoa,Dairy and Egg Products,77,2.34,3.52,9.66
710,42,0.4429323971271515,Fava Beans (Raw),Beans and Lentils,88,0.73,7.92,9.21
710,9,0.43763768672943115,Bread Whole-Wheat Prepared From Recipe Toasted,Baked Foods,305,5.9,9.2,4.22
709,204,0.7392688989639282,Lowfat Cottage Cheese (2%),Dairy and Egg Products,81,2.27,10.45,4.0
709,168,0.7388178706169128,Cookies Sugar Commercially Prepared Regular (Includes Vanilla),Cookies,464,19.55,5.35,27.31
709,230,0.7329874634742737,Goose Egg Cooked,Dairy and Egg Products ,209,14.97,15.64,1.06
709,186,0.7082929611206055,Egg Omelet,Dairy and Egg Products,154,11.66,10.57,0.31
