userId,movieId,rating,timestamp,title,genres
17876,122914,4.0,2019-05-26 22:08:56,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
17923,122914,4.0,2019-05-12 19:52:10,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
17941,122914,5.0,2019-04-30 18:40:16,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
17941,201773,3.5,2019-11-12 16:12:18,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
18057,204698,4.5,2019-10-21 16:33:12,Joker (2019),Crime|Drama|Thriller
18071,122914,5.0,2019-06-20 11:33:41,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
18075,122914,5.0,2019-07-07 17:15:29,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
18075,201773,5.0,2019-07-07 17:11:52,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
18083,122914,4.5,2019-05-24 03:15:55,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
18157,201773,4.0,2019-11-11 17:35:45,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
18157,202429,4.0,2019-11-11 17:34:00,Once Upon a Time in Hollywood (2019),Comedy|Drama
18157,204698,4.5,2019-11-11 17:33:48,Joker (2019),Crime|Drama|Thriller
18168,200818,4.0,2019-10-31 18:10:20,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
18231,122914,3.5,2019-08-26 19:17:22,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
18231,200818,4.0,2019-10-30 15:49:30,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
18265,122914,3.5,2019-08-07 12:02:05,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
18265,200818,3.0,2019-08-23 14:15:47,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
18265,201773,3.0,2019-10-20 12:13:54,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
18265,202429,4.5,2019-08-23 14:12:32,Once Upon a Time in Hollywood (2019),Comedy|Drama
18323,122914,3.5,2019-09-01 13:43:04,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
18347,122914,5.0,2019-07-16 15:10:00,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
18434,122914,4.5,2019-05-31 14:06:47,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
18434,201773,4.0,2019-07-08 10:06:52,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
18434,202429,4.0,2019-09-04 08:51:23,Once Upon a Time in Hollywood (2019),Comedy|Drama
18434,204698,4.0,2019-10-10 18:11:51,Joker (2019),Crime|Drama|Thriller
18439,122914,4.5,2019-08-02 11:52:39,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
18453,201773,3.5,2019-10-31 16:20:47,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
18453,202429,3.0,2019-10-31 16:20:30,Once Upon a Time in Hollywood (2019),Comedy|Drama
18470,122914,3.0,2019-08-06 05:03:20,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
18470,201773,2.5,2019-08-06 05:03:29,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
18500,122914,4.5,2019-05-01 01:59:17,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
18500,200818,2.5,2019-07-02 21:03:32,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
18500,201773,3.0,2019-07-14 23:45:44,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
18500,204698,4.5,2019-11-11 00:52:49,Joker (2019),Crime|Drama|Thriller
18565,122914,3.0,2019-09-22 16:43:40,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
18570,122914,4.0,2019-05-18 11:22:40,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
18580,122914,5.0,2019-07-28 20:18:22,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
18580,200818,4.5,2019-08-23 21:32:30,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
18580,201773,5.0,2019-09-22 20:57:07,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
18602,202429,5.0,2019-09-13 14:43:59,Once Upon a Time in Hollywood (2019),Comedy|Drama
18602,204698,5.0,2019-10-20 12:47:55,Joker (2019),Crime|Drama|Thriller
18643,122914,3.0,2019-05-03 03:41:50,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
18643,201773,4.0,2019-07-14 04:15:10,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
18643,202429,4.0,2019-08-17 04:42:28,Once Upon a Time in Hollywood (2019),Comedy|Drama
18643,204698,4.5,2019-10-05 05:45:27,Joker (2019),Crime|Drama|Thriller
18786,202429,4.0,2019-10-29 10:57:24,Once Upon a Time in Hollywood (2019),Comedy|Drama
18810,122914,5.0,2019-09-15 18:54:11,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
18823,122914,4.0,2019-04-29 21:30:19,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
18846,202429,4.0,2019-09-19 06:28:46,Once Upon a Time in Hollywood (2019),Comedy|Drama
18870,122914,4.0,2019-05-10 21:50:09,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
18870,200818,3.5,2019-05-24 08:26:53,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
18870,201773,3.0,2019-07-16 09:00:39,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
18870,204698,4.0,2019-10-20 13:18:43,Joker (2019),Crime|Drama|Thriller
18895,122914,5.0,2019-11-03 19:53:53,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
18895,201773,3.5,2019-11-03 20:21:37,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
18938,202429,3.5,2019-08-17 03:24:27,Once Upon a Time in Hollywood (2019),Comedy|Drama
18938,204698,4.0,2019-10-03 10:05:33,Joker (2019),Crime|Drama|Thriller
18959,202429,3.5,2019-08-30 02:56:22,Once Upon a Time in Hollywood (2019),Comedy|Drama
18961,122914,4.5,2019-09-21 04:09:16,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
18961,200818,4.0,2019-09-21 04:23:24,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
18961,201773,3.5,2019-09-21 04:12:27,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
18995,122914,3.0,2019-09-20 15:32:36,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
18995,200818,3.0,2019-09-20 15:29:09,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
18995,202429,3.5,2019-09-20 15:31:13,Once Upon a Time in Hollywood (2019),Comedy|Drama
19047,204698,4.0,2019-10-27 09:55:15,Joker (2019),Crime|Drama|Thriller
19094,122914,5.0,2019-09-20 08:46:05,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
19119,122914,3.0,2019-09-02 17:18:14,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
19119,202429,4.0,2019-09-02 16:19:40,Once Upon a Time in Hollywood (2019),Comedy|Drama
19122,122914,3.0,2019-09-21 00:23:58,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
19122,201773,2.5,2019-09-21 00:23:50,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
19122,202429,4.0,2019-09-21 00:23:42,Once Upon a Time in Hollywood (2019),Comedy|Drama
19122,204698,4.0,2019-11-02 10:32:10,Joker (2019),Crime|Drama|Thriller
19126,122914,4.0,2019-10-02 04:22:33,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
19126,202429,4.0,2019-10-02 13:58:37,Once Upon a Time in Hollywood (2019),Comedy|Drama
19129,122914,4.0,2019-09-24 14:48:48,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
19131,200818,3.5,2019-08-04 13:47:11,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
19273,122914,3.0,2019-05-03 19:10:34,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
19325,122914,0.5,2019-01-06 16:16:18,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
19361,122914,5.0,2019-11-11 17:35:26,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
19361,201773,5.0,2019-11-11 17:41:34,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
19379,122914,4.5,2019-04-29 19:01:46,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
19379,200818,4.5,2019-05-28 18:25:33,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
19379,201773,3.5,2019-09-12 18:44:52,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
19379,202429,4.0,2019-08-29 13:41:07,Once Upon a Time in Hollywood (2019),Comedy|Drama
19379,204698,2.0,2019-10-15 09:40:14,Joker (2019),Crime|Drama|Thriller
19457,200818,2.0,2019-07-20 20:22:40,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
19475,122914,5.0,2018-10-12 10:19:07,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
19500,122914,1.5,2019-10-02 08:10:53,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
19500,204698,3.0,2019-10-09 11:19:17,Joker (2019),Crime|Drama|Thriller
19663,122914,5.0,2019-08-23 18:53:14,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
19663,201773,5.0,2019-08-23 18:53:09,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
19701,122914,5.0,2019-08-14 08:46:02,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
19701,201773,4.5,2019-08-14 08:46:07,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
19704,204698,5.0,2019-10-26 10:02:56,Joker (2019),Crime|Drama|Thriller
19714,122914,4.5,2019-05-03 21:15:07,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
19718,122914,5.0,2019-06-02 04:52:26,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
19719,122914,3.0,2019-10-13 22:17:54,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
19719,200818,3.0,2019-10-16 12:25:07,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
19719,201773,3.5,2019-10-13 22:18:55,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
19831,122914,4.5,2019-08-26 17:57:24,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
19831,201773,4.0,2019-08-26 17:57:33,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
19831,202429,4.0,2019-08-26 17:57:27,Once Upon a Time in Hollywood (2019),Comedy|Drama
19931,122914,5.0,2019-08-17 22:51:32,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
19997,122914,4.5,2019-05-02 08:16:00,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
19997,200818,5.0,2019-06-21 11:51:54,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
19997,202429,5.0,2019-10-26 18:51:10,Once Upon a Time in Hollywood (2019),Comedy|Drama
19997,204698,5.0,2019-10-26 18:51:08,Joker (2019),Crime|Drama|Thriller
20068,122914,5.0,2019-05-18 19:55:41,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
20091,200818,3.5,2019-11-13 06:40:33,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
20091,202429,4.0,2019-11-13 06:40:33,Once Upon a Time in Hollywood (2019),Comedy|Drama
20091,204698,3.0,2019-11-13 06:40:34,Joker (2019),Crime|Drama|Thriller
20302,122914,5.0,2019-08-24 09:53:26,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
20323,122914,5.0,2019-04-30 12:05:04,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
20323,200818,2.5,2019-08-31 14:08:02,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
20323,201773,4.0,2019-07-20 14:20:12,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
20347,122914,4.0,2018-10-05 17:39:16,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
20353,122914,3.5,2019-05-24 23:00:24,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
20380,122914,5.0,2019-08-24 15:42:08,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
20450,122914,4.0,2019-08-23 04:00:00,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
20450,201773,3.0,2019-08-23 18:42:13,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
20450,202429,5.0,2019-08-23 00:48:56,Once Upon a Time in Hollywood (2019),Comedy|Drama
20450,204698,5.0,2019-10-06 18:06:24,Joker (2019),Crime|Drama|Thriller
20469,202429,3.0,2019-08-20 01:16:19,Once Upon a Time in Hollywood (2019),Comedy|Drama
20533,122914,1.0,2019-08-10 22:58:32,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
20692,202429,3.5,2019-09-10 15:36:18,Once Upon a Time in Hollywood (2019),Comedy|Drama
20692,204698,4.5,2019-10-22 16:42:36,Joker (2019),Crime|Drama|Thriller
20723,202429,5.0,2019-07-25 22:52:57,Once Upon a Time in Hollywood (2019),Comedy|Drama
20791,122914,4.5,2019-07-04 05:49:16,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
20820,122914,5.0,2019-05-18 20:13:53,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
20830,122914,5.0,2019-07-03 20:31:56,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
20911,122914,4.0,2019-05-26 14:51:05,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
20917,122914,4.5,2019-09-14 02:38:47,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
20917,200818,4.0,2019-09-14 02:39:48,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
20917,201773,3.5,2019-09-26 13:22:36,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
20974,122914,2.0,2019-08-27 13:51:29,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
20974,202429,1.5,2019-08-24 16:44:27,Once Upon a Time in Hollywood (2019),Comedy|Drama
20992,122914,4.0,2019-05-19 16:21:41,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
21002,122914,4.5,2019-04-27 15:18:37,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
21154,122914,1.0,2019-09-03 22:15:00,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
21154,202429,5.0,2019-09-03 22:06:01,Once Upon a Time in Hollywood (2019),Comedy|Drama
21162,122914,4.5,2019-08-19 19:48:21,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
21188,201773,3.0,2019-07-17 06:29:10,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
21242,200818,2.0,2019-10-05 17:53:22,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
21286,122914,5.0,2019-11-09 15:15:03,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
21286,204698,5.0,2019-11-09 15:14:59,Joker (2019),Crime|Drama|Thriller
21410,122914,3.0,2019-08-15 15:57:24,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
21410,202429,3.5,2019-08-15 15:44:09,Once Upon a Time in Hollywood (2019),Comedy|Drama
21410,204698,4.0,2019-10-06 16:12:36,Joker (2019),Crime|Drama|Thriller
21470,122914,5.0,2019-08-02 17:08:56,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
21471,122914,5.0,2019-05-21 00:20:14,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
21471,201773,4.5,2019-07-03 14:46:45,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
21529,122914,5.0,2019-05-04 21:06:00,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
21529,201773,4.0,2019-11-09 18:59:01,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
21648,122914,4.0,2019-04-28 21:07:22,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
21648,201773,3.5,2019-07-07 18:10:46,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
21648,202429,5.0,2019-07-28 01:41:36,Once Upon a Time in Hollywood (2019),Comedy|Drama
21703,122914,1.5,2019-06-13 11:32:31,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
21711,122914,3.0,2019-08-10 21:54:55,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
21745,122914,5.0,2019-06-12 13:36:15,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
21763,122914,4.0,2019-08-12 16:33:05,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
21763,200818,3.0,2019-08-22 17:28:00,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
21763,201773,3.0,2019-09-29 12:45:35,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
21763,202429,4.0,2019-08-18 12:09:58,Once Upon a Time in Hollywood (2019),Comedy|Drama
21763,204698,3.5,2019-10-12 19:25:54,Joker (2019),Crime|Drama|Thriller
21810,122914,4.0,2019-10-29 13:35:33,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
21810,201773,4.0,2019-10-29 16:50:11,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
21810,202429,2.0,2019-10-29 13:35:43,Once Upon a Time in Hollywood (2019),Comedy|Drama
21810,204698,2.5,2019-10-29 16:50:16,Joker (2019),Crime|Drama|Thriller
21876,122914,4.5,2019-08-29 12:57:36,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
21922,122914,4.0,2019-11-11 15:41:09,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22028,122914,1.0,2019-05-16 01:01:09,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22051,122914,5.0,2019-08-26 12:11:13,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22051,201773,4.0,2019-08-26 12:11:21,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
22143,122914,4.0,2019-05-20 11:47:16,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22175,204698,4.0,2019-10-26 19:38:01,Joker (2019),Crime|Drama|Thriller
22193,200818,4.0,2019-06-05 23:16:35,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
22241,122914,5.0,2019-06-01 01:04:46,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22250,122914,4.0,2019-08-16 12:54:05,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22250,201773,4.0,2019-08-16 12:59:03,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
22253,122914,4.0,2019-05-02 03:17:06,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22292,122914,5.0,2019-09-15 10:55:53,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22299,122914,2.5,2019-09-01 16:46:19,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22335,122914,4.5,2019-05-20 14:46:44,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22335,201773,4.0,2019-11-01 14:28:46,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
22349,122914,3.5,2019-04-30 09:14:36,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22349,200818,3.5,2019-05-21 23:42:28,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
22349,201773,3.0,2019-07-17 21:06:17,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
22349,204698,3.0,2019-10-15 20:38:01,Joker (2019),Crime|Drama|Thriller
22375,122914,4.0,2019-09-03 10:38:01,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22375,201773,4.0,2019-09-03 10:41:54,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
22431,122914,3.5,2019-07-10 17:14:17,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22431,200818,2.5,2019-07-12 12:53:57,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
22431,201773,2.5,2019-07-26 09:44:01,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
22445,122914,4.5,2019-10-08 12:24:35,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22445,202429,5.0,2019-10-08 12:24:37,Once Upon a Time in Hollywood (2019),Comedy|Drama
22494,202429,4.5,2019-11-02 16:18:16,Once Upon a Time in Hollywood (2019),Comedy|Drama
22496,202429,4.5,2019-08-26 17:17:44,Once Upon a Time in Hollywood (2019),Comedy|Drama
22522,122914,4.5,2019-04-26 23:46:55,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22522,201773,4.0,2019-09-22 01:01:53,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
22526,202429,3.0,2019-09-20 07:23:54,Once Upon a Time in Hollywood (2019),Comedy|Drama
22542,122914,5.0,2019-06-14 20:57:01,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22542,200818,2.5,2019-06-14 20:56:47,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
22542,201773,4.0,2019-08-09 17:30:17,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
22542,202429,4.5,2019-08-09 17:30:06,Once Upon a Time in Hollywood (2019),Comedy|Drama
22556,202429,0.5,2019-07-30 19:08:05,Once Upon a Time in Hollywood (2019),Comedy|Drama
22562,122914,5.0,2019-08-02 00:58:01,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22562,201773,4.5,2019-08-05 11:14:52,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
22633,122914,3.0,2019-11-01 18:31:01,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22638,122914,4.5,2019-05-26 20:06:08,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22682,122914,3.0,2019-07-06 06:06:19,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22682,200818,4.0,2019-07-06 06:17:34,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
22695,122914,4.5,2019-09-04 23:10:49,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22695,200818,4.0,2019-09-04 23:26:39,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
22695,201773,3.5,2019-09-04 23:14:19,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
22695,202429,4.5,2019-09-04 23:20:30,Once Upon a Time in Hollywood (2019),Comedy|Drama
22736,122914,4.5,2019-10-08 15:36:44,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22811,122914,4.0,2019-06-01 00:53:42,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22840,122914,4.0,2019-06-03 02:59:28,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22840,201773,4.0,2019-10-20 01:36:20,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
22854,122914,4.5,2019-05-05 15:20:45,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
22854,200818,3.5,2019-06-22 21:39:34,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
22854,201773,4.5,2019-09-04 20:59:32,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
23003,122914,3.0,2019-04-26 05:59:55,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
23003,200818,4.5,2019-05-26 17:39:08,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
23003,201773,4.0,2019-09-21 18:07:43,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
23003,202429,4.5,2019-09-21 18:09:18,Once Upon a Time in Hollywood (2019),Comedy|Drama
23005,122914,4.0,2019-09-19 07:07:09,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
23005,201773,5.0,2019-09-19 10:14:06,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
23005,202429,5.0,2019-09-19 07:07:12,Once Upon a Time in Hollywood (2019),Comedy|Drama
23013,202429,4.5,2019-10-11 15:26:16,Once Upon a Time in Hollywood (2019),Comedy|Drama
23045,122914,4.5,2019-11-17 21:21:31,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
23219,122914,4.5,2019-07-13 09:31:55,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
23219,201773,4.0,2019-07-13 09:32:46,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
23259,122914,5.0,2019-05-06 15:30:16,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
23259,201773,3.0,2019-11-11 14:18:09,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
23309,122914,4.0,2019-05-04 23:46:42,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
23309,201773,4.5,2019-07-20 21:58:39,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
23332,122914,1.0,2019-09-27 07:52:00,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
23332,200818,3.5,2019-09-27 07:52:01,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
23332,202429,1.0,2019-09-27 07:15:33,Once Upon a Time in Hollywood (2019),Comedy|Drama
23461,122914,2.5,2019-08-24 17:12:30,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
23461,201773,3.0,2019-09-29 17:02:10,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
23461,204698,3.0,2019-10-03 10:17:24,Joker (2019),Crime|Drama|Thriller
23519,122914,5.0,2019-10-06 13:36:40,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
23519,201773,4.5,2019-10-06 13:39:03,Spider-Man: Far from Home (2019),Action|Adventure|Sci-Fi
23535,202429,4.5,2019-08-29 00:23:10,Once Upon a Time in Hollywood (2019),Comedy|Drama
23535,204698,2.0,2019-10-23 22:40:57,Joker (2019),Crime|Drama|Thriller
23573,122914,1.0,2019-10-22 06:27:15,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
23586,122914,5.0,2019-10-09 23:52:30,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
23586,202429,2.5,2019-10-09 23:50:29,Once Upon a Time in Hollywood (2019),Comedy|Drama
23586,204698,2.5,2019-10-09 23:52:25,Joker (2019),Crime|Drama|Thriller
23595,122914,0.5,2019-05-24 15:31:35,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
23622,122914,5.0,2019-07-25 12:57:39,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
23651,122914,3.5,2019-08-31 14:37:07,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
23669,122914,5.0,2019-09-19 16:29:20,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
23669,200818,4.0,2019-09-23 11:51:05,John Wick: Chapter 3 – Parabellum (2019),Action|Crime|Thriller
23669,202429,4.0,2019-09-19 18:05:43,Once Upon a Time in Hollywood (2019),Comedy|Drama
23683,122914,4.0,2019-05-02 19:58:06,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
